id	word1	word2	context	context2	Gold_Complexity	prompt1	prompt2	prompt3	binary_answer1	binary_answer2	binary_answer3	binary_answer4
1486	water	adversaries	"The people were thirsty for water there; and the people murmured against Moses, and said, ""Why have you brought us up out of Egypt, to kill us, our children, and our livestock with thirst?"""	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
1090	Shadrach	name	"Then was Nebuchadnezzar full of fury, and the form of his appearance was changed against Shadrach, Meshach, and Abednego: [therefore] he spoke, and commanded that they should heat the furnace seven times more than it was usually heated."	"If another comes in his own name, you will receive him."	1	" ""Shadrach"""	" ""Shadrach"""	 The first sentence is more	1	1	1	1
4301	waters	scatters	"The waters surrounded me, even to the soul."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The second sentence is more	0	0	0	0
1358	lament	wings	"Yahweh has purposed to destroy the wall of the daughter of Zion; He has stretched out the line, he has not withdrawn his hand from destroying; He has made the rampart and wall to lament; they languish together."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
3296	hands	wings	"For every head is bald, and every beard clipped: on all the hands are cuttings, and on the waist sackcloth."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	0	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
3399	dreams	suburbs	"If there arise in the midst of you a prophet, or a dreamer of dreams, and he give you a sign or a wonder,"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
3830	divination	wheels	"It shall be to them as a false divination in their sight, who have sworn oaths to them; but he brings iniquity to memory, that they may be taken."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Divination"" is"	" ""Divination"" is"	 The first sentence is more	1	1	1	1
3672	priests	shekels	"There was no Passover like that kept in Israel from the days of Samuel the prophet; neither did any of the kings of Israel keep such a Passover as Josiah kept, and the priests, and the Levites, and all Judah and Israel who were present, and the inhabitants of Jerusalem."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
3865	men	assemblies	"the baptism of John, was it from heaven, or from men?"""	"I robbed other assemblies, taking wages from them that I might serve you."	0	" ""Assemblies"""	" ""Assemblies"""	 The second sentence is more	0	0	0	0
3986	topaz	wings	"the fifth, sardonyx; the sixth, sardius; the seventh, chrysolite; the eighth, beryl; the ninth, topaz; the tenth, chrysoprasus; the eleventh, jacinth; and the twelfth, amethyst."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The first sentence is more	0	0	1	0
3336	war	wings	"There was again war at Gath, where there was a man of great stature, who had on every hand six fingers, and on every foot six toes, four and twenty in number; and he also was born to the giant."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The first sentence is more	0	0	1	0
1579	Yahweh	wrath	"Yahweh said, Most certainly I will strengthen you for good; most certainly I will cause the enemy to make supplication to you in the time of evil and in the time of affliction."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1	" ""Yahweh"	" ""Yahweh"	 The first sentence is more	1	1	1	1
1490	henna	name	"Your shoots are an orchard of pomegranates, with precious fruits: henna with spikenard plants,"	"If another comes in his own name, you will receive him."	1	" ""Henna"" is"	" ""Henna"" is"	 The first sentence is more	1	1	1	1
624	goodness	scatters	"Oh how great is your goodness, which you have laid up for those who fear you, which you have worked for those who take refuge in you, before the sons of men!"	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Goodness"" is"	" ""Scatters"""	 The first sentence is more	1	0	1	0
3706	nothing	wings	"This is nothing else but sorrow of heart."""	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	0	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
2814	vineyards	adversaries	"Neither is it in our power to help it; for other men have our fields and our vineyards."""	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
1982	murmurings	wheels	"Your murmurings are not against us, but against Yahweh."""	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Wheels"""	" ""Murmurings"	 The first sentence is more	0	1	1	0
2161	Whenever	wheels	"Whenever any controversy shall come to you from your brothers who dwell in their cities, between blood and blood, between law and commandment, statutes and ordinances, you shall warn them, that they not be guilty towards Yahweh, and so wrath come on you and on your brothers."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Wheels"""	" ""Wheels"""	 The first sentence is more	0	0	1	0
775	footstool	nights	from that time waiting until his enemies are made the footstool of his feet.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Footstool"""	" ""Nights"" is"	 The second sentence is more	1	0	0	1
3426	expenses	wings	"with three courses of great stones, and a course of new timber: and let the expenses be given out of the king's house."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
1741	House	suburbs	"House of Israel, aren't my ways fair?"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
3420	expenses	wheels	"with three courses of great stones, and a course of new timber: and let the expenses be given out of the king's house."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Expenses"" is"	" ""Wheels"""	 The second sentence is more	1	0	0	1
3501	messengers	scatters	"So Joshua sent messengers, and they ran to the tent."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The second sentence is more	0	0	0	0
47	nights	suburbs	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
3739	King	suburbs	"and saying, ""If you are the King of the Jews, save yourself!"""	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""King"" is"	" ""Suburbs"""	 The second sentence is more	1	0	0	1
3152	Benjamin	shekels	"The men of Israel turned, and the men of Benjamin were dismayed; for they saw that evil had come on them."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Benjamin"" is"	" ""Shekels"""	 The second sentence is more	1	0	0	1
1348	order	wings	"Outside of the veil of the Testimony, in the Tent of Meeting, shall Aaron keep it in order from evening to morning before Yahweh continually: it shall be a statute forever throughout your generations."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
418	fear	assemblies	"Ashkelon will see it, and fear; Gaza also, and will writhe in agony; as will Ekron, for her expectation will be disappointed; and the king will perish from Gaza, and Ashkelon will not be inhabited."	"I robbed other assemblies, taking wages from them that I might serve you."	0	" ""Assemblies"""	" ""Assemblies"""	 The first sentence is more	0	0	1	0
1080	Macedonia	name	"I had no relief for my spirit, because I didn't find Titus, my brother, but taking my leave of them, I went out into Macedonia."	"If another comes in his own name, you will receive him."	1	" ""Macedonia"""	" ""Macedonia"""	 The first sentence is more	1	1	1	1
1431	land	suburbs	"There will be a highway for the remnant that is left of his people from Assyria, like there was for Israel in the day that he came up out of the land of Egypt."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
364	parts	scatters	"Don't eat it raw, nor boiled at all with water, but roasted with fire; with its head, its legs and its inner parts."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Parts"" is"	" ""Scatters"""	 The first sentence is more	1	0	1	0
817	seashore	assemblies	"The Midianites and the Amalekites and all the children of the east lay along in the valley like locusts for multitude; and their camels were without number, as the sand which is on the seashore for multitude."	"I robbed other assemblies, taking wages from them that I might serve you."	0	" ""Assemblies"""	" ""Assemblies"""	 The first sentence is more	0	0	1	0
2202	destruction	scatters	"In those, there are some things that are hard to understand, which the ignorant and unsettled twist, as they also do to the other Scriptures, to their own destruction."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
303	houses	wheels	"Joseph opened all the store houses, and sold to the Egyptians."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Houses"" is"	" ""Wheels"""	 The second sentence is more	1	0	0	1
1581	Jacob	suburbs	"then you shall delight yourself in Yahweh; and I will make you to ride on the high places of the earth; and I will feed you with the heritage of Jacob your father:"" for the mouth of Yahweh has spoken it."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Jacob"" is"	" ""Jacob"" is"	 The first sentence is more	1	1	1	1
1694	accusers	shekels	"To whom I answered that it is not the custom of the Romans to give up any man to destruction, before the accused has met the accusers face to face, and has had opportunity to make his defense concerning the matter laid against him."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
2897	Ain	wrath	"Lebaoth, Shilhim, Ain, and Rimmon."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
1556	comforters	adversaries	"Where will I seek comforters for you?"""	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Comforters"""	" ""Comforters"""	" The sentence ""I will"	1	1	0	1
1103	donkeys	scatters	He gave their donkeys fodder.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Donkeys"" is"	" ""Scatters"""	 The second sentence is more	1	0	0	1
936	disrepute	adversaries	"Not only is there danger that this our trade come into disrepute, but also that the temple of the great goddess Artemis will be counted as nothing, and her majesty destroyed, whom all Asia and the world worships."""	"I will beat down his adversaries before him, and strike those who hate him."	1	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
1844	garment	shekels	"At the evening offering I arose up from my humiliation, even with my garment and my robe torn; and I fell on my knees, and spread out my hands to Yahweh my God;"	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
3201	Jerusalem	scatters	"So they established a decree to make proclamation throughout all Israel, from Beersheba even to Dan, that they should come to keep the Passover to Yahweh, the God of Israel, at Jerusalem: for they had not kept it in great numbers in such sort as it is written."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Jerusalem"""	" ""Scatters"""	 The first sentence is more	1	0	1	0
3384	priest	adversaries	"Did I choose him out of all the tribes of Israel to be my priest, to go up to my altar, to burn incense, to wear an ephod before me?"	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
3866	men	wings	"the baptism of John, was it from heaven, or from men?"""	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
2788	Release	name	"Release to us Barabbas!"""	"If another comes in his own name, you will receive him."	1	" ""Release"" is more"	" ""Release"" is less"	" The sentence ""Release to"	1	1	0	1
2967	sockets	wrath	"For the other side shall be hangings of fifteen cubits; their pillars three, and their sockets three."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
2883	son	nights	"Listen, my son, and be wise, and keep your heart on the right path!"	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
3653	widows	nights	"and my wrath will grow hot, and I will kill you with the sword; and your wives shall be widows, and your children fatherless."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The second sentence is more	0	0	0	0
147	dunghill	adversaries	"Also I have made a decree, that whoever shall alter this word, let a beam be pulled out from his house, and let him be lifted up and fastened thereon; and let his house be made a dunghill for this:"	"I will beat down his adversaries before him, and strike those who hate him."	1	" ""Adversaries"""	" ""Dunghill"""	 The first sentence is more	0	1	1	0
1328	sorrow	wings	"The days of our years are seventy, or even by reason of strength eighty years; yet their pride is but labor and sorrow, for it passes quickly, and we fly away."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
2043	rest	scatters	"The rest of the acts of Abijam, and all that he did, aren't they written in the book of the chronicles of the kings of Judah?"	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
2498	feast	wrath	"While they went away to buy, the bridegroom came, and those who were ready went in with him to the marriage feast, and the door was shut."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
2462	prostitute	scatters	"It happened about three months later, that it was told Judah, saying, ""Tamar, your daughter-in-law, has played the prostitute; and moreover, behold, she is with child by prostitution."""	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Prostitute"""	" ""Scatters"""	 The first sentence is more	1	0	1	0
1854	Gad	shekels	"David said to Gad, ""I am in distress."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	1	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
3411	murmurings	scatters	"Do all things without murmurings and disputes,"	A king who sits on the throne of judgment scatters away all evil with his eyes.	1	" ""Scatters"""	" ""Scatters"""	" The sentence ""Do all"	0	0	0	0
3195	feet	assemblies	"Whatever goes on its belly, and whatever goes on all fours, or whatever has many feet, even all creeping things that creep on the earth, them you shall not eat; for they are an abomination."	"I robbed other assemblies, taking wages from them that I might serve you."	0	" ""Assemblies"""	" ""Feet"" is"	 The first sentence is more	0	1	1	0
3767	shield	wrath	"Prepare the buckler and shield, and draw near to battle!"	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
2531	dragon	wheels	"The earth helped the woman, and the earth opened its mouth and swallowed up the river which the dragon spewed out of his mouth."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Dragon"" is"	" ""Dragon"" is"	 The second sentence is more	1	1	0	1
221	Uriel	name	He reigned three years in Jerusalem: and his mother's name was Micaiah the daughter of Uriel of Gibeah.	"If another comes in his own name, you will receive him."	1	" ""Uriel"" is"	" ""Uriel"" is"	 The first sentence is more	1	1	1	1
2802	Jordan	shekels	"beyond the Jordan, in the valley over against Beth Peor, in the land of Sihon king of the Amorites, who lived at Heshbon, whom Moses and the children of Israel struck, when they came forth out of Egypt."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Jordan"""	" ""Shekels"""	 The first sentence is more	1	0	1	0
3484	doings	adversaries	Make his doings known among the peoples.	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The second sentence is more	0	0	0	0
1534	glory	shekels	won't service of the Spirit be with much more glory?	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
3342	southward	shekels	"The border went down to the brook of Kanah, southward of the brook."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
3366	Persians	wings	"The king answered, The thing is true, according to the law of the Medes and Persians, which doesn't alter."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
3162	multitude	shekels	"There is Elam and all her multitude around her grave; all of them slain, fallen by the sword, who are gone down uncircumcised into the lower parts of the earth, who caused their terror in the land of the living, and have borne their shame with those who go down to the pit."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The first sentence is more	0	0	1	0
3531	jewel	scatters	There is gold and abundance of rubies; but the lips of knowledge are a rare jewel.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Jewel"""	" ""Scatters"""	 The second sentence is more	1	0	0	1
470	boil	wrath	"Yahweh will strike you in the knees, and in the legs, with a sore boil, of which you can not be healed, from the sole of your foot to the crown of your head."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
3028	slaughter	name	"Thus says the Lord Yahweh to Tyre: shall not the islands shake at the sound of your fall, when the wounded groan, when the slaughter is made in the midst of you?"	"If another comes in his own name, you will receive him."	1	" ""Slaughter"	" ""Name"" is less"	 The first sentence is more	1	0	1	0
3284	everyone	adversaries	"For everyone who exalts himself will be humbled, and whoever humbles himself will be exalted."""	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
3380	priest	wheels	"Did I choose him out of all the tribes of Israel to be my priest, to go up to my altar, to burn incense, to wear an ephod before me?"	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Priest"""	" ""Wheels"""	 The first sentence is more	1	0	1	0
3853	captivity	nights	"The wind shall feed all your shepherds, and your lovers shall go into captivity: surely then you will be ashamed and confounded for all your wickedness."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Captivity"" is"	" ""Captivity"" is"	 The first sentence is more	1	1	1	1
2367	frankincense	wings	"He shall pour no oil on it, nor put frankincense on it, for it is a meal offering of jealousy, a meal offering of memorial, bringing iniquity to memory."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Frankincense"	" ""Frankincense"	 The second sentence is more	1	1	0	1
1518	table	wings	"The king was grieved, but for the sake of his oaths, and of those who sat at the table with him, he commanded it to be given,"	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
1436	land	adversaries	"There will be a highway for the remnant that is left of his people from Assyria, like there was for Israel in the day that he came up out of the land of Egypt."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
1008	coat	wings	"Examine it, now, whether it is your son's coat or not."""	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
4205	fearfulness	assemblies	"Moreover he said to me, Son of man, behold, I will break the staff of bread in Jerusalem: and they shall eat bread by weight, and with fearfulness; and they shall drink water by measure, and in dismay:"	"I robbed other assemblies, taking wages from them that I might serve you."	0	" ""Fearfulness"	" ""Fearfulness"	 The first sentence is more	1	1	1	1
4049	Mesopotamia	suburbs	"The Spirit of Yahweh came on him, and he judged Israel; and he went out to war, and Yahweh delivered Cushan Rishathaim king of Mesopotamia into his hand: and his hand prevailed against Cushan Rishathaim."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	" ""Mesopot"	" ""Mesopot"	 The first sentence is more	1	1	1	1
274	Solomon	scatters	"It was so, that when Solomon had made an end of praying all this prayer and supplication to Yahweh, he arose from before the altar of Yahweh, from kneeling on his knees with his hands spread forth toward heaven."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Solomon"" is"	" ""Solomon"" is"	 The first sentence is more	1	1	1	1
2901	things	scatters	"Or who gave you this authority to do these things?"""	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Things"" is"	" ""Scatters"""	 The second sentence is more	1	0	0	1
2190	Friend	suburbs	"He said to them, ""Which of you, if you go to a friend at midnight, and tell him, 'Friend, lend me three loaves of bread,"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The second sentence is more	0	0	0	0
2410	stones	suburbs	"Bring forth therefore fruits worthy of repentance, and don't begin to say among yourselves, 'We have Abraham for our father;' for I tell you that God is able to raise up children to Abraham from these stones!"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Stones"" is"	 The first sentence is more	0	1	1	0
2918	righteousness	name	"For if there had been a law given which could make alive, most certainly righteousness would have been of the law."	"If another comes in his own name, you will receive him."	1	" ""Righteous"	" ""Righteous"	 The first sentence is more	1	1	1	1
896	scribe	adversaries	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"I will beat down his adversaries before him, and strike those who hate him."	1	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
2826	Ophir	wings	"The servants also of Huram, and the servants of Solomon, who brought gold from Ophir, brought algum trees and precious stones."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Ophir"""	" ""Ophir"""	 The second sentence is more	1	1	0	1
3537	jewel	wrath	There is gold and abundance of rubies; but the lips of knowledge are a rare jewel.	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
3802	abominations	shekels	"You therefore shall keep my statutes and my ordinances, and shall not do any of these abominations; neither the native-born, nor the stranger who lives as a foreigner among you;"	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
3272	sin	shekels	"if my people, who are called by my name, shall humble themselves, and pray, and seek my face, and turn from their wicked ways; then will I hear from heaven, and will forgive their sin, and will heal their land."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
1558	comforters	wings	"Where will I seek comforters for you?"""	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Comforters"""	 The second sentence is more	0	1	0	1
2512	temples	scatters	"For you have brought these men here, who are neither robbers of temples nor blasphemers of your goddess."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The second sentence is more	0	0	0	0
4199	fearfulness	suburbs	"Moreover he said to me, Son of man, behold, I will break the staff of bread in Jerusalem: and they shall eat bread by weight, and with fearfulness; and they shall drink water by measure, and in dismay:"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Fearfulness"	" ""Fearfulness"	 The first sentence is more	1	1	1	1
1488	water	wings	"The people were thirsty for water there; and the people murmured against Moses, and said, ""Why have you brought us up out of Egypt, to kill us, our children, and our livestock with thirst?"""	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The first sentence is more	0	0	1	0
798	wood	wings	"On whatever any of them falls when they are dead, it shall be unclean; whether it is any vessel of wood, or clothing, or skin, or sack, whatever vessel it is, with which any work is done, it must be put into water, and it shall be unclean until the evening; then it will be clean."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	0	" ""Wings"" is"	" ""Wings"" is"	 The first sentence is more	0	0	1	0
2127	gladness	assemblies	"For thus says Yahweh, Sing with gladness for Jacob, and shout for the chief of the nations: publish, praise, and say, Yahweh, save your people, the remnant of Israel."	"I robbed other assemblies, taking wages from them that I might serve you."	0	" ""Gladness"""	" ""Gladness"""	 The first sentence is more	1	1	1	1
1611	cornerstone	suburbs	"Therefore thus says the Lord Yahweh, ""Behold, I lay in Zion for a foundation a stone, a tried stone, a precious cornerstone of a sure foundation."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	" ""Cornerstone"""	" ""Suburbs"""	 The first sentence is more	1	0	1	0
1675	slanders	nights	"They are all grievous rebels, going about with slanders; they are brass and iron: they all of them deal corruptly."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
1072	advantage	wheels	"If you take advantage of them at all, and they cry at all to me, I will surely hear their cry;"	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Advantage"""	" ""Wheels"""	 The second sentence is more	1	0	0	1
1569	Almighty	wrath	"For the Lord our God, the Almighty, reigns!"	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0	" ""Almighty"	" ""Wrath"""	 The second sentence is more	1	0	0	1
