id	word1	word2	context	context2	Gold_Complexity	prompt1	prompt2	prompt3	binary_answer1	binary_answer2	binary_answer3	binary_answer4
2869	initiatives	gallery	"Financial, economic and social crisis: recommendations concerning the measures and initiatives to be taken ("	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Gallery"" is"	" ""Gallery"" is"	 The first sentence is more	0	0	1	0
439	answers	fate	"Then David said to Jonathan, ""Who shall tell me if perchance your father answers you roughly?"""	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The second sentence is more	0	0	0	0
3159	Affairs	gallery	"The next item is the report by Ieke van den Burg and Daniel Dăianu, on behalf of the Committee on Economic and Monetary Affairs, on Lamfalussy follow-up: future structure of supervision."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Affairs"" is"	" ""Affairs"" is"	 The first sentence is more	1	1	1	1
7982	capacity	wheels	"Second, mitochondrial respiratory capacity is modestly but significantly altered in skeletal muscle and liver of PGC-1α−/− mice."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Capacity"" is"	" ""Wheels"""	 The first sentence is more	1	0	1	1
7092	hands	wheels	"For every head is bald, and every beard clipped: on all the hands are cuttings, and on the waist sackcloth."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Wheels"""	" ""Wheels"""	 The first sentence is more	0	0	1	0
522	undertaking	suburbs	"In line with the undertaking which the Commission accepted before the European Parliament in 2007, a report on the implementation of the Barcelona objectives was presented in October 2008."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Undertaking"""	" ""Undertaking"""	 The second sentence is more	1	1	0	1
5759	transplantation	name	"Moreover, the cost associated with liver transplantation and the availability of donor livers are additional limiting factors for the practicality of treatment of this disease."	"If another comes in his own name, you will receive him."	1	" ""Transplantation"""	" ""Transplantation"""	 The first sentence is more	1	1	1	1
8476	road	adversaries	"We have a report here to discuss today and to vote on tomorrow, which concerns another Commission road map."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The second sentence is more	0	0	0	0
1995	waterway	shekels	Technical requirements for inland waterway vessels (vote)	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
8354	men	shekels	"the baptism of John, was it from heaven, or from men?"""	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
8071	extremism	observers	"I believe that there can never be any justification for extremism; while we have said that many times about terrorism, we also need to say it about racism, for instance, and about xenophobia."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	" ""Observers"""	" ""Observers"""	 The first sentence is more	0	0	1	0
2737	bronze	adversaries	"Eleazar the priest took the bronze censers, which those who were burnt had offered; and they beat them out for a covering of the altar,"	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
7734	threshold	shekels	"They came to Hilkiah the high priest, and delivered the money that was brought into God's house, which the Levites, the keepers of the threshold, had gathered of the hand of Manasseh and Ephraim, and of all the remnant of Israel, and of all Judah and Benjamin, and of the inhabitants of Jerusalem."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The first sentence is more	0	0	1	0
1836	increase	nights	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
4570	Mount	suburbs	"So Ahab sent to all the children of Israel, and gathered the prophets together to Mount Carmel."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The second sentence is more	0	0	0	0
4999	authorisation	name	"The scientific opinions allow us to proceed with a proposal for authorisation, but not at any price."	"If another comes in his own name, you will receive him."	1	" ""Authorisation"" is"	" ""Authorization"" is less"	 The first sentence is more	1	1	1	1
4972	colleagues	wheels	"Interestingly, Bauer and colleagues previously identified a locus (Cia28) associated with anti-CII antibody production at 53 cM on chromosome 13 [19], which is approximately at the same position as where we find the linkage for this trait in the present study."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Colleagues"""	" ""Colleagues"""	 The first sentence is more	1	1	1	1
7846	priests	adversaries	"There was no Passover like that kept in Israel from the days of Samuel the prophet; neither did any of the kings of Israel keep such a Passover as Josiah kept, and the priests, and the Levites, and all Judah and Israel who were present, and the inhabitants of Jerusalem."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
7207	tangles	fate	"As in our tet-off APP mice, SantaCruz et al. found that tau neurofibrillary tangles, like amyloid plaques, are not cleared efficiently following transgene suppression."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The second sentence is more	0	0	0	0
1719	lewdness	gallery	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Lewdness"	" ""Lewdness"	 The first sentence is more	1	1	1	1
8928	vessel	gallery	"Now a vessel full of vinegar was set there; so they put a sponge full of the vinegar on hyssop, and held it at his mouth."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Vessel"" is"	" ""Vessel"" is"	 The first sentence is more	1	1	1	1
5198	prostitute	gallery	"It happened about three months later, that it was told Judah, saying, ""Tamar, your daughter-in-law, has played the prostitute; and moreover, behold, she is with child by prostitution."""	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Prostitute"""	" ""Prostitute"""	 The first sentence is more	1	1	1	1
3464	virginity	scatters	"Neither has she left her prostitution since [the days of] Egypt; for in her youth they lay with her, and they handled the bosom of her virginity; and they poured out their prostitution on her."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
6114	matters	shekels	"Some might say that this is not an important issue, but such matters are very sensitive in communities that are undergoing restructuring."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
8190	aversion	suburbs	"This QTL maps to the same chromosomal position as a previously identified QTL for quinine intake, Qui [16,28], indicating that taste is the major factor in regulating quinine aversion."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	" ""Aversion"" is"	" ""Suburbs"""	 The first sentence is more	1	0	1	1
1734	correlation	scatters	"Epidemiologic assessment of the correlation between a particular variation in DNA sequence, or polymorphism, and risk for BC has been a dominant paradigm for many years."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Correlation"" is"	" ""Scatters"""	 The first sentence is more	1	0	1	1
599	development	fate	"In spite of the fact that SMEs account for almost 70% of the EU's GDP, their potential in the area of research and development has not yet been sufficiently exploited."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The first sentence is more	0	0	1	0
5190	prostitute	suburbs	"It happened about three months later, that it was told Judah, saying, ""Tamar, your daughter-in-law, has played the prostitute; and moreover, behold, she is with child by prostitution."""	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Prostitute"""	" ""Prostitute"""	 The first sentence is more	1	1	1	1
2394	cause	scatters	But for this cause I came to this time.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Cause"" is"	" ""Scatters"""	 The second sentence is more	1	0	0	0
6592	trade	wheels	"The next item is the report by Mr Holm, on behalf of the Committee on International Trade, on trade in raw materials and commodities."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Trade"" is"	" ""Wheels"""	 The second sentence is more	1	0	0	0
8963	knees	scatters	"Yet will I leave seven thousand in Israel, all the knees which have not bowed to Baal, and every mouth which has not kissed him."""	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
1500	provisions	name	Coordination of certain of the Member States' provisions on television broadcasting (vote)	"If another comes in his own name, you will receive him."	1	" ""Provisions"""	" ""Provisions"""	" The sentence ""Coord"	1	1	0	1
2025	thrombosis	shekels	"However, strategies to prevent thrombosis have lagged far behind due, in part, to the contribution of multiple, and as yet undefined, genetic factors that lead to thrombotic risk."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Thrombosis"	" ""Thrombosis"	 The first sentence is more	1	1	1	1
2406	exit	nights	This process of RTC “birth” requires coupling of differentiation and cell cycle exit.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
3350	distraction	name	"This I say for your own profit; not that I may ensnare you, but for that which is appropriate, and that you may attend to the Lord without distraction."	"If another comes in his own name, you will receive him."	1	" ""Name"" is more"	" ""Name"" is less"	 The first sentence is more	0	0	1	0
7166	gland	adversaries	"Other defects included absence or hypoplasia of the pineal gland, cortical polymicrogyria, white matter changes in the corpus callosum and grey matter changes in the cerebellum [11-13]."	"I will beat down his adversaries before him, and strike those who hate him."	1	" ""Gland"" is"	" ""Gland"" is"	 The first sentence is more	1	1	1	1
6008	Ophir	gallery	"The servants also of Huram, and the servants of Solomon, who brought gold from Ophir, brought algum trees and precious stones."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Ophir"""	" ""Ophir"""	 The second sentence is more	1	1	0	1
6774	virus	shekels	Similar observations have been made by Furuta and colleagues when they used recombinant sindbis virus for the labeling of dendrites and axons within the CNS of adult mice [10].	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
3219	paucity	gallery	"Due to the paucity of experimental evidence of the olfactory function of most genes in the family and suggestions of extra-olfactory roles, we embarked on an olfactory receptor expressed sequence tag (EST) project to confirm olfactory epithelial expression of hundreds of mouse odorant receptor genes."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Paucity"""	" ""Paucity"""	 The first sentence is more	1	1	1	1
4140	elite	name	"(HU) Madam President, in the last few weeks the founders of Szeklerland's Representative Office in Brussels, and the Hungarian community in Romania in general, have had to endure a long chain of attacks and a hostile hysteria campaign from the Romanian political elite."	"If another comes in his own name, you will receive him."	1	" ""Elite"" is"	" ""Elite"" is"	 The first sentence is more	1	1	1	1
4004	kb	scatters	"The primary genetic defect (>80% disease chromosomes) leading to JNCL is a 1.02 kb genomic DNA deletion in the CLN3 gene, which eliminates exons 7 and 8 and surrounding intronic DNA, predicting a non-functional protein product [2]."	A king who sits on the throne of judgment scatters away all evil with his eyes.	1	" ""Scatter"" is"	" ""Scatter"" is"	 The first sentence is more	1	1	1	1
7629	term	name	"This objectivity is the result of our capacity to show that we know how to remain faithful to our long term ambitions and to those, even older, which we entered into by adopting and ratifying the Maastricht Treaty."	"If another comes in his own name, you will receive him."	1	" ""Term"" is more"	" ""Term"" is less"	 The first sentence is more	1	1	1	1
6642	safety	wheels	It is also taking measures to strengthen the safety of victims as well as activists and their leaders.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Safety"""	" ""Safety"""	 The second sentence is more	1	1	0	1
3377	methods	adversaries	"We [5,8], and others [9–17], have recently extended the power of this approach by incorporating genome-wide gene expression array analysis, which allows us to model the “genetics of gene expression” using similar methods."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
3750	negotiations	name	He is a man who has been trying to achieve peace through negotiations since the seventies and his presence here amongst us today would therefore have been a golden opportunity to support his approach; another opportunity missed as a result of an unnecessary and illegal military operation and the violence that it has caused.	"If another comes in his own name, you will receive him."	1	" ""Negotiations"	" ""Name"" is less"	 The first sentence is more	1	0	1	1
2381	Peter	suburbs	"but to the contrary, when they saw that I had been entrusted with the Good News for the uncircumcision, even as Peter with the Good News for the circumcision"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
8528	consideration	gallery	An additional consideration we recognize is that a small amount of transgene expression continues in the presence of dox and that endogenous mouse Aβ continues to be produced.	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Consideration"""	" ""Gallery"" is"	 The first sentence is more	1	0	1	1
7866	Budgetary	adversaries	It is the Committee on Budgetary Control which is responsible for preparing the opinion of the Parliament.	"I will beat down his adversaries before him, and strike those who hate him."	1	" ""Budgetary"	" ""Budgetary"	 The second sentence is more	1	1	0	1
6013	partnership	scatters	One of the main obstacles to unconstrained political and economic relations with Russia and to a new partnership agreement is the presence of the major shortcomings in the Russian justice system.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Partnership"""	" ""Scatters"""	 The second sentence is more	1	0	0	0
3986	garment	nights	"At the evening offering I arose up from my humiliation, even with my garment and my robe torn; and I fell on my knees, and spread out my hands to Yahweh my God;"	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
5599	awareness	name	"None the less, we are pleased that the Commission, with this communication and this action plan, is entering an age marked by growing awareness of the need for lifelong learning, an age in which new demographic challenges must be faced."	"If another comes in his own name, you will receive him."	1	" ""Awareness"""	" ""Awareness"""	 The first sentence is more	1	1	1	1
605	progress	scatters	"Finally, given that the College has been experiencing major difficulties since 2006 and that progress will not be seen until 2014, it is no longer acceptable for the College to need at least nine years to reach an adequate level of good administration."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Progress"" is more"	" ""Scatters"""	 The second sentence is more	1	0	0	0
8575	topaz	nights	"the fifth, sardonyx; the sixth, sardius; the seventh, chrysolite; the eighth, beryl; the ninth, topaz; the tenth, chrysoprasus; the eleventh, jacinth; and the twelfth, amethyst."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
3491	today	suburbs	"I wonder if you would care to take this opportunity to say that you, as the deputy speaker today, confirm that this House values all opinions, be they for or against the Lisbon Treaty, and that we respect the dignity of that office of the Czech Republic."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
4936	presentation	adversaries	Improving the quality of teacher education (short presentation)	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The second sentence is more	0	0	0	0
2495	hallmark	shekels	Loss or damage to articular cartilage is a hallmark of arthritic diseases and is one of the most common reasons that both young and old adults seek medical care.	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
5288	deafness	gallery	"Suppression of the KCNJ10 K+ channel in strial intermediate cells, which is essential for the generation of the endocochlear potential, is probably the direct cause of deafness in Slc26a4-/- mice and patients suffering from Pendred syndrome."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Gallery"" is"	" ""Gallery"" is"	 The first sentence is more	0	0	1	0
5876	energies	adversaries	"Renewable energies ought to have an important role in this, whereupon wind and solar power are expressly mentioned in the report."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The second sentence is more	0	0	0	0
8848	violation	gallery	"However, it is not in the possession of information from which it could determine whether the US court procedure was in violation of EU data protection laws."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Gallery"" is"	" ""Gallery"" is"	 The first sentence is more	0	0	1	0
269	offence	fate	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	" ""Offence"" is"	" ""Offence"" is"	 The first sentence is more	1	1	1	1
8000	prospects	suburbs	Anti-dumping cases - state of play and prospects (debate)	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Prospects"""	" ""Suburbs"""	 The second sentence is more	1	0	0	0
5827	sackcloth	fate	"When I made sackcloth my clothing, I became a byword to them."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The second sentence is more	0	0	0	0
5555	Father	nights	"For the Father judges no one, but he has given all judgment to the Son,"	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Father"" is"	" ""Nights"" is"	 The first sentence is more	1	0	1	1
4422	branches	observers	You are the branches.	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	" ""Observers"""	" ""Observers"""	 The second sentence is more	0	0	0	0
5342	spirit	wheels	The spirit within me constrains me.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Wheels"""	" ""Wheels"""	 The second sentence is more	0	0	0	0
8570	topaz	suburbs	"the fifth, sardonyx; the sixth, sardius; the seventh, chrysolite; the eighth, beryl; the ninth, topaz; the tenth, chrysoprasus; the eleventh, jacinth; and the twelfth, amethyst."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	" ""Suburbs"""	" ""Suburbs"""	 The second sentence is more	0	0	0	0
1966	economies	nights	"In the areas most seriously affected, such as the Peloponnese and central and eastern Greece, regional economies were badly hit."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Economies"""	" ""Nights"" is"	 The second sentence is more	1	0	0	0
8507	mourning	fate	"Let your laughter be turned to mourning, and your joy to gloom."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The first sentence is more	0	0	1	0
36	wheels	gallery	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Gallery"" is"	" ""Gallery"" is"	" The sentence ""Before moving"	0	0	0	0
2176	coals	nights	"If he is thirsty, give him a drink; for in doing so, you will heap coals of fire on his head."""	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
477	Philistines	nights	"Saul asked counsel of God, ""Shall I go down after the Philistines?"	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Philistines"	" ""Philistines"	 The second sentence is more	1	1	0	1
8866	vessels	adversaries	"the table, all its vessels, the show bread,"	"I will beat down his adversaries before him, and strike those who hate him."	1	" ""Adversaries"""	" ""Adversaries"""	 The second sentence is more	0	0	0	0
1526	sixteenth	nights	"the fifteenth to Bilgah, the sixteenth to Immer,"	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Sixteenth"""	" ""Sixteenth"""	 The second sentence is more	1	1	0	1
5667	interpreters	fate	"Mrs Patrão Neves, can I just say that when you take the floor, you seem to speak for longer than your time and you speak very fast, which has been slightly difficult for the interpreters."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The first sentence is more	0	0	1	0
6765	paragraph	nights	- Before the vote on paragraph 5:	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	" The sentence ""In seven"	0	0	0	0
330	thymus	gallery	"We discovered that in Alk5/Wnt1-Cre mutants, pharyngeal organs (thymus and parathyroid) fail to migrate appropriately."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Thymus"""	" ""Thymus"""	" The sentence ""Before moving"	1	1	0	1
3249	allocation	gallery	"While understanding the acute need to adopt the reports by the end of the year in order to allow the procedures for finance allocation to be started this coming 1 January, I believe that programmes of such importance at least deserved a debate in the Chamber."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" Both ""allocation"""	" ""Allocation"" is"	 The first sentence is more	1	1	1	1
4911	upright	observers	"The sacrifice made by the wicked is an abomination to Yahweh, but the prayer of the upright is his delight."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	" ""Upright"""	" ""Upright"""	 The second sentence is more	1	1	0	1
3946	densities	nights	Biochemically rafts are defined as membranes that are resistant to extraction by cold Triton X-100 and can be floated to low densities in sucrose gradient centrifugation [36].	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Densities"""	" ""Nights"" is"	 The first sentence is more	1	0	1	1
8949	fearfulness	name	"Moreover he said to me, Son of man, behold, I will break the staff of bread in Jerusalem: and they shall eat bread by weight, and with fearfulness; and they shall drink water by measure, and in dismay:"	"If another comes in his own name, you will receive him."	1	" ""Fearfulness"	" ""Fearfulness"	 The first sentence is more	1	1	1	1
3225	funds	shekels	"The amendment is being portrayed as, I quote: 'an attempt to exclude such projects from receiving EU funds in the 2009 EU budget'."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
183	basket	observers	His hands were freed from the basket.	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	0	" ""Observers"""	" ""Observers"""	 The second sentence is more	0	0	0	0
2956	ingredients	nights	Duty-free treatment for specified pharmaceutical active ingredients bearing an 'international non-proprietary name' (INN) from the World Health Organisation and specified products used for the manufacture of finished pharmaceuticals (	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
5560	agreement	suburbs	Today I am seeking your agreement to this proposal.	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The second sentence is more	0	0	0	0
6560	question	suburbs	"However it was not a personal matter, it was a political question."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
5628	implementation	gallery	"If such is the Commission's strategy, you are welcome here in Parliament, and you will have our full support in the implementation of such a strategy."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" Both ""implementation"" and"	" ""Gallery"" is"	 The first sentence is more	1	0	1	1
2067	acts	adversaries	"She said to the king, ""It was a true report that I heard in my own land of your acts, and of your wisdom."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The second sentence is more	0	0	0	0
2120	children	name	"Shaharaim became the father of children in the field of Moab, after he had sent them away; Hushim and Baara were his wives."	"If another comes in his own name, you will receive him."	1	" ""Children"" is more"	" ""Name"" is less"	 The first sentence is more	1	0	1	1
581	aviation	name	"- (FR) Madam President, I would first of all like to express my gratitude to the Slovenian Presidency, to Parliament's rapporteur and to the Commission, who combined their efforts to reach an agreement on the inclusion of aviation in the European emission allowance trading scheme, and I know that it was difficult."	"If another comes in his own name, you will receive him."	1	" ""Aviation"" is"	" ""Aviation"" is"	 The first sentence is more	1	1	1	1
7347	Latin	fate	"Therefore many of the Jews read this title, for the place where Jesus was crucified was near the city; and it was written in Hebrew, in Latin, and in Greek."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The second sentence is more	0	0	0	0
8087	committee	fate	"(PT) Madam President, it does not make sense to refer this report, or this proposal, back to committee, because it was discussed with all the groups."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The first sentence is more	0	0	1	0
1405	acts	shekels	"Adaptation of a number of instruments to the regulatory procedure with scrutiny, ""omnibus"" Regulation, Part Two - Alignment of legal acts to the new Comitology Decision (Legislative initiative) (short presentation)"	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
7551	brother	observers	"Laban said to Jacob, ""Because you are my brother, should you therefore serve me for nothing?"	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	0	" ""Brother"" is"	" ""Brother"" is"	 The second sentence is more	1	1	0	1
6760	paragraph	suburbs	- Before the vote on paragraph 5:	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The second sentence is more	0	0	0	0
2241	advantage	suburbs	"If you take advantage of them at all, and they cry at all to me, I will surely hear their cry;"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
2949	gold	gallery	"But all the silver, and gold, and vessels of brass and iron, are holy to Yahweh."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Gallery"" is"	" ""Gallery"" is"	" The sentence ""But all"	0	0	0	0
