id	word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt2_answer	prompt3_answer	prompt4_answer	prompt5_answer	prompt6_answer	prompt7_answer	binary_answer1	binary_answer2	binary_answer3	binary_answer4	binary_answer5	binary_answer6	binary_answer7	mode_complexity
6895	proposals	nights	"Therefore, I supported the adoption of the report, and I supported its proposals for change."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	proposals is more difficult.	nights  is more difficult to read.	proposals.	"""nights"" is likely to be learned first by a child."	proposals	nights	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	1	0	1	1	0	1	0	1
971	brain	name	"DT provided the sections the human autopsy brain, analyzed them by immunofluorescence, and contributed to the analysis of data."	"If another comes in his own name, you will receive him."	1	both words are about equal in difficulty.	name	name	name	"""name"" is more common."	brain.	"(a). ""dt provided the sections the human autopsy brain, analyzed them by immunofluorescence"	1	0	0	1	1	0	1	1
3519	slanders	gallery	"They are all grievous rebels, going about with slanders; they are brass and iron: they all of them deal corruptly."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	"""slanders"" is more difficult."	"""slanders"""	"""slanders"" is more difficult to understand."	"""gallery"" is likely the word learned first by a child."	gallery	gallery	"(a). ""they are all grievous rebels, going about with slanders; they are brass"	1	1	1	1	1	1	1	1
5569	existence	name	It is fundamental to our existence.	"If another comes in his own name, you will receive him."	1	existence.	"""existence"" is more difficult to read."	"""existence"" is more difficult to understand."	name	name.	name	"(b). ""if another comes in his own name, you will receive him."""	1	1	1	1	1	1	0	1
6892	proposals	wheels	"Therefore, I supported the adoption of the report, and I supported its proposals for change."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	proposals.	"""wheels"" is more difficult to read."	proposals	wheels	proposals	proposals	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	1	0	1	1	0	0	0	0
7705	electron	nights	DNA binding assays and electron microscopy methods were used to show that a BRC3 peptide interferes with the ability of RAD51 to assemble into oligomeric filaments on DNA.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	electron.	nights.	electron	"more likely, ""nights"" would be learned first by a child."	nights	nights	"(a). ""dna binding assays and electron microscopy methods were used to show that a b"	1	0	1	1	1	1	1	1
8232	lymphocytes	wheels	"In further support of this conclusion, analysis of protein levels of ITPR1 in Epstein-Barr virus (EBV) immortalized lymphocytes from affected and unaffected AUS1 family members revealed that all affected members showed a dramatic decrease in ITPR1 levels when compared with the family member without the deletion (Figure 4)."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	lymphocytes	lymphocytes	lymphocytes	wheels	wheels.	wheels	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	1	1	1	1	1	1	0	1
643	Nob	observers	"Then the king sent to call Ahimelech the priest, the son of Ahitub, and all his father's house, the priests who were in Nob: and they came all of them to the king."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	"""observers"" is more difficult."	"""observers"""	"""nob"""	"""nob"" is not a word, so the first word learned by a child would be ""ob"	observers	observers	"(b). we adopted the report in committee with a broad majority - 43 in favour, 1 against"	0	0	1	1	1	1	0	1
7233	southward	scatters	"The border went down to the brook of Kanah, southward of the brook."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	southward	"""southward"" is more difficult to read."	"""southward"" is more difficult to understand."	"""scatters"" is typically learned first by a child."	scatters.	scatters.	"(b). ""a king who sits on the throne of judgment scatters away all evil with his"	1	1	1	1	1	1	0	1
284	faithfulness	wheels	Love and faithfulness keep the king safe.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	faithfulness is more difficult.	"""faithfulness"""	"""faithfulness"""	wheels	wheels	wheels.	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	1	1	1	1	1	1	0	1
5416	king	adversaries	"In his days Nebuchadnezzar king of Babylon came up, and Jehoiakim became his servant three years: then he turned and rebelled against him."	"I will beat down his adversaries before him, and strike those who hate him."	0	adversaries.	"""adversaries"" is more difficult to read."	"""adversaries"" is more difficult to understand."	"the word ""king"" is usually learned first by a child."	king	king	"(a). ""in his days nebuchadnezzar king of babylon came up, and"	0	0	0	0	0	0	1	0
5097	health	fate	"Despite the importance of articular cartilage in joint health and mobility, little is known about the factors that create and maintain it in thin layers at the ends of long bones."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	fate.	fate	fate	"it depends on the individual child and their learning environment. generally, words used more frequently in language will"	health.	health	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	0	0	0	1	0	0	0	0
4975	colleagues	nights	"Interestingly, Bauer and colleagues previously identified a locus (Cia28) associated with anti-CII antibody production at 53 cM on chromosome 13 [19], which is approximately at the same position as where we find the linkage for this trait in the present study."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	"""colleagues."""	nights.	colleagues.	nights	nights	nights	"(a). ""interestingly, bauer and colleagues previously identified a locus (cia28) associated"	1	0	1	1	1	1	1	1
7385	sackcloth	nights	"Please let us put sackcloth on our bodies, and ropes on our heads, and go out to the king of Israel."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	"""sackcloth"" is generally considered to be the more difficult word of the two."	sackcloth	sackcloth	"""nights"" is likely the word learned first by a child."	nights.	nights	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	1	1	1	1	1	1	0	1
5458	God	gallery	"All the kings of the earth sought the presence of Solomon, to hear his wisdom, which God had put in his heart."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	god.	gallery	"the word ""god"" is more difficult to understand."	"""god"" is normally the word learned first by a child."	god	god	"(b). ""before moving on to deal with the order of business for today, i should like"	1	0	1	1	1	1	0	1
1554	morsels	scatters	"The words of a whisperer are as dainty morsels, they go down into the innermost parts."	A king who sits on the throne of judgment scatters away all evil with his eyes.	1	"""morsels"" is generally considered to be more difficult."	"""scatters"" is more difficult to read."	"""morsels"" is more difficult to understand."	"""scatters"" is typically the word that a child would learn first."	scatters	morsels	"(a). ""the words of a whisperer are as dainty morsels, they"	1	0	1	1	1	0	1	1
6688	iniquity	gallery	"That man didn't perish alone in his iniquity.'"""	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	"""iniquity"" is more difficult."	"""iniquity"""	"""iniquity"" is more difficult to understand."	gallery	gallery	gallery	"(b). ""before moving on to deal with the order of business for today, i should like"	1	1	1	1	1	1	0	1
2666	doers	nights	"But be doers of the word, and not only hearers, deluding your own selves."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	"""doers"" is the more difficult word."	nights.	nights.	"""nights"" is generally learned first by a child."	nights	nights	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	1	0	0	1	1	1	0	1
6347	Zion	fate	The multitude of all the nations that fight against Mount Zion will be like that.	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	zion	"""zion"" is likely more difficult to read."	"the word ""fate"" is more difficult to understand."	"""fate"" is usually learned first by a child."	fate	fate	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	1	1	0	1	1	1	0	1
7736	threshold	adversaries	"They came to Hilkiah the high priest, and delivered the money that was brought into God's house, which the Levites, the keepers of the threshold, had gathered of the hand of Manasseh and Ephraim, and of all the remnant of Israel, and of all Judah and Benjamin, and of the inhabitants of Jerusalem."	"I will beat down his adversaries before him, and strike those who hate him."	1	threshold.	"""adversaries"" is more difficult to read."	adversaries.	"""threshold"" is typically learned first by a child."	threshold	threshold.	"(a). ""they came to hilkiah the high priest, and delivered the money that was"	1	0	0	0	0	0	1	0
3969	authorities	gallery	"As the European Parliament, we offer our sympathy and sincere condolences to the families of the victims and to the Iraqi authorities."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	authorities	"""authorities"" is more difficult to read."	"""authorities"" is more difficult to understand."	"""gallery"" is learned first by a child."	gallery	gallery	"(b). ""before moving on to deal with the order of business for today, i should like"	1	1	1	1	1	1	0	1
1083	markers	observers	"However, the XY body appeared intact in most mutant spermatocytes upon probing with several markers of XY heterochromatinization (unpublished observations)."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	observers	"""observers"" is more difficult to read."	observers.	"""markers"" is typically learned first by a child."	markers	markers.	"(b). we adopted the report in committee with a broad majority - 43 in favour, 1 against"	0	0	0	0	0	0	0	0
2409	exit	gallery	This process of RTC “birth” requires coupling of differentiation and cell cycle exit.	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	gallery	"""gallery"" is more difficult to read."	"""gallery"" is more difficult to understand."	"""gallery"""	exit	exit	"(a). ""this process of rtc “birth” requires coupling of differentiation and cell"	0	0	0	1	0	0	1	0
1783	wares	wheels	"Gather up your wares out of the land, you who live under siege."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	"""wares"" is more difficult."	"the word ""wares"" is more difficult to read."	wares	"""wheels"" is usually learned first by a child."	wheels	wheels	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	1	1	1	1	1	1	0	1
8210	roads	suburbs	"I wish to thank my fellow Members who have agreed to my request, this time, on the urgency of adopting this agreement at second reading, but, above all, I want to convey to you the gratitude of the associations of victims and relatives of victims of traffic accidents on European roads, who have been waiting more than three years for this first step, which is crucial in order to prevent hundreds more deaths each year."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	suburbs.	suburbs.	suburbs.	"""roads"""	roads	roads	"(a). ""i wish to thank my fellow members who have agreed to my request, this time"	0	0	0	0	0	0	1	0
5757	feast	fate	"But when you make a feast, ask the poor, the maimed, the lame, or the blind;"	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	"""fate"" is more difficult."	"""fate"" is more difficult to read."	fate.	fate	feast	feast	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	0	0	0	1	0	0	0	0
7747	currency	fate	"Ten years after its introduction, the euro is a world currency."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	fate.	fate.	"""fate"" is more difficult to understand."	"it depends on the child and their environment, but generally, a word like ""fate"" would"	currency	currency	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	0	0	0	1	0	0	0	0
4100	synapse	name	"Two prominent pathologies were characterized in the Crx-/- retina: (1) An absolute block in outer segment morphogenesis was noted, with the block occuring at the elongation stage of outer segment formation; (2) Crx-/- photoreceptors exhibited a severe perturbation in synapse formation."	"If another comes in his own name, you will receive him."	1	synapse.	"""synapse"" is more difficult to read."	synapse.	"""name"" is learned first by a child."	name	name	"(a). ""two prominent pathologies were characterized in the crx-/- retina: (1"	1	1	1	1	1	1	1	1
8317	son	fate	"and asked them, ""Is this your son, whom you say was born blind?"	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	fate.	fate.	"""fate"" is more difficult to understand."	"""son"" is usually learned first by a child."	son	son	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	0	0	0	0	0	0	0	0
715	oligarchy	scatters	"The people of Guatemala, like other peoples in Latin America, have been tragically tried by foreign intervention and exploitation by the local oligarchy."	A king who sits on the throne of judgment scatters away all evil with his eyes.	1	oligarchy is more difficult.	oligarchy.	oligarchy.	"""scatters"" is likely to be learned first by a child."	scatters	oligarchy	"(a). ""the people of guatemala, like other peoples in latin america, have been tragically tried"	1	1	1	1	1	0	1	1
4534	wheels	shekels	Why do the wheels of his chariots wait?'	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	shekels.	shekels	shekels.	wheels.	wheels	wheels.	"(b). ""of the one thousand seven hundred seventy-five shekels he made hooks for"	0	0	0	0	0	0	0	0
867	start	nights	"In a simple model, such a binding could interfere with the accessibility of the transcriptional start site for RNA polymerase II and/or general transcription factors, thus preventing transcription initiation of the gene."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	"""nights"" is more difficult."	"""nights"" is more difficult to read."	"""nights"" is more difficult to understand."	start	start	start	"(a). ""in a simple model, such a binding could interfere with the accessibility of the transcription"	0	0	0	0	0	0	1	0
4690	possibilities	suburbs	"These two possibilities could not be differentiated in the methods employed, and were beyond the objectives of the current study."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	"""possibilities"" is more difficult."	suburbs.	suburbs.	"it can depend on the individual, but ""suburbs"" is likely to be learned first due"	suburbs.	suburbs	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	1	0	0	1	1	1	0	1
5927	guarantees	fate	"We have problems with the SIS and particularly the planned SIS II, which will create enormous databases with too few guarantees to protect the privacy of citizens."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	fate	fate.	fate.	fate. guarantees is a more complex word and is likely to be learned at a later age.	fate	guarantees.	"(a). ""we have problems with the sis and particularly the planned sis ii, which"	0	0	0	1	1	0	1	0
5497	destruction	fate	"The sound of a cry from Babylon, and of great destruction from the land of the Chaldeans!"	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	"""fate"" is more difficult."	"""fate"""	fate.	"fate. ""destruction"" is a more complex concept and may be difficult for a young child to"	fate	fate	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	0	0	0	1	1	1	0	0
1329	angel	fate	"The angel answered me, ""These are the four winds of the sky, which go forth from standing before the Lord of all the earth."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	fate.	fate	"""fate"" is likely more difficult to understand as it is a more abstract concept."	angel.	angel	angel	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	0	0	0	0	0	0	0	0
3128	table	fate	"The king was grieved, but for the sake of his oaths, and of those who sat at the table with him, he commanded it to be given,"	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	fate.	"""fate"" is more difficult to read."	fate	"""table"" is typically the first word a child learns."	table	table	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	0	0	0	0	0	0	0	0
4328	ranks	fate	"They sat down in ranks, by hundreds and by fifties."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	it is difficult to determine which word is more difficult as that is subjective and largely dependent on an individual	"""fate"""	fate.	"it depends on the context and other factors. generally, the word ""ranks"" is likely to"	fate	fate	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	1	0	0	0	1	1	0	0
4477	fruit	adversaries	"For though the fig tree doesn't flourish, nor fruit be in the vines; the labor of the olive fails, the fields yield no food; the flocks are cut off from the fold, and there is no herd in the stalls:"	"I will beat down his adversaries before him, and strike those who hate him."	0	adversaries.	"""adversaries"""	adversaries	fruit	fruit	fruit	"(a). ""for though the fig tree doesn't flourish, nor fruit be in the vines;"	0	0	0	0	0	0	1	0
2370	Egypt	name	"But they rebelled against me, and would not listen to me; they each didn't throw away the abominations of their eyes, neither did they forsake the idols of Egypt."	"If another comes in his own name, you will receive him."	1	egypt.	"""egypt"""	"""egypt"" is more difficult to understand."	name	name	"""name"""	"(a). ""but they rebelled against me, and would not listen to me; they each"	1	1	1	1	1	1	1	1
3739	products	gallery	Supplementary protection certificate for medicinal products (Codified version) (	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	gallery	"""gallery"" is more difficult to read."	"""gallery"""	"""products"" is likely learned first by a child."	products	products	"(b). ""before moving on to deal with the order of business for today, i should like"	0	0	0	0	0	0	0	0
3111	precepts	suburbs	I will meditate on your precepts.	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	precepts.	"""precepts."""	precepts.	suburbs is typically learned first by a child.	suburbs	suburbs	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	1	1	1	1	1	1	0	1
4749	LOD	name	CIA = collagen-induced arthritis; CII = collagen type II; LOD = logarithm of the odds; MHC = major histocompatibility complex; PCR = polymerase chain reaction; QTL = quantitative trait locus; RA = rheumatoid arthritis.	"If another comes in his own name, you will receive him."	1	"""lod"""	"""lod"""	lod	name	name.	name	"(a). ""cia = collagen-induced arthritis; cii = collagen type ii; lod"	1	1	1	1	1	1	1	1
2519	heavens	gallery	"I clothe the heavens with blackness, and I make sackcloth their covering."""	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	"""heavens"" is more difficult."	gallery	heavens	"generally, a child would learn the word ""gallery"" first since it is easier to understand and more"	gallery	gallery	"(b). ""before moving on to deal with the order of business for today, i should like"	1	0	1	1	1	1	0	1
7939	nothing	name	"This is nothing else but sorrow of heart."""	"If another comes in his own name, you will receive him."	0	name	"""name"" is more difficult to read."	"""name"" is generally considered to be more difficult to understand than ""nothing""."	"name. in fact, ""name"" is often the first word infants learn to say."	nothing	nothing	"(b). ""if another comes in his own name, you will receive him."""	0	0	1	1	0	0	0	0
487	lambs	nights	"their meal offering and their drink offerings for the bull, for the ram, and for the lambs, shall be according to their number, after the ordinance:"	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	nights.	nights.	nights	"""lambs"" is usually learned first by a child."	lambs	lambs	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	0	0	0	0	0	0	0	0
8531	waiver	observers	Request for the waiver of parliamentary immunity: see Minutes	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	waiver	observers	waiver	"""observers"" is likely learned first by a child."	waiver	waiver	"(b). ""we adopted the report in committee with a broad majority - 43 in favour, 1"	1	0	1	1	0	0	0	0
2833	Hittite	wheels	"Bury me with my fathers in the cave that is in the field of Ephron the Hittite,"	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	hittite.	"""hittite"" is more difficult to read."	hittite.	wheels	wheels	wheels	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	1	1	1	1	1	1	0	1
4331	News	suburbs	This is the word of Good News which was preached to you.	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	suburbs.	suburbs	suburbs.	it depends on the individual child's environment; one word is not necessarily learned first by all children.	news	news	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	0	0	0	1	1	1	0	0
8893	contribution	scatters	"Yet, to date, we have received no assurance that the Commission' s contribution will be paid."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	contribution.	scatters.	"""scatters"" is more difficult to understand."	scatters.	contribution	contribution	"(b). ""a king who sits on the throne of judgment scatters away all evil with his"	1	0	0	1	0	0	0	0
2496	hallmark	nights	Loss or damage to articular cartilage is a hallmark of arthritic diseases and is one of the most common reasons that both young and old adults seek medical care.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	"it depends on the context. generally, ""hallmark"" may be considered more difficult because it is"	nights	hallmark.	nights	nights.	hallmark	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	1	0	1	1	1	0	0	1
3828	inhabitant	fate	"Why have you prophesied in the name of Yahweh, saying, This house shall be like Shiloh, and this city shall be desolate, without inhabitant?"	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	fate.	fate	fate	fate	fate	fate	"(a). ""why have you prophesied in the name of yahweh, saying, this"	0	0	0	1	1	1	1	1
5919	guarantees	name	"We have problems with the SIS and particularly the planned SIS II, which will create enormous databases with too few guarantees to protect the privacy of citizens."	"If another comes in his own name, you will receive him."	1	"""guarantees"""	"""guarantees"" is more difficult to read."	guarantees	name	name	"""name"" is more familiar to the average person."	"(a). ""we have problems with the sis and particularly the planned sis ii, which"	1	1	1	1	1	1	1	1
6833	democracy	scatters	"They also need to lay the groundwork for free and democratic elections, so that the people's demands for democracy do not go unanswered."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	democracy is more difficult.	scatters.	"""scatters"" is more difficult to understand."	scatters	democracy	democracy	"(b). ""a king who sits on the throne of judgment scatters away all evil with his"	1	0	0	1	0	0	0	0
3294	accession	scatters	"Mr President, the accession of the EU to the Transport Protocol of the Alpine Convention is a small but perfectly formed piece in the jigsaw of a new transport policy in Europe."	A king who sits on the throne of judgment scatters away all evil with his eyes.	1	accession.	"""accession"" is more difficult to read."	accession.	"""scatters"" is learned first by a child."	scatters.	scatters	"(a). ""mr president, the accession of the eu to the transport protocol of the alpine"	1	1	1	1	1	1	1	1
4731	converter	observers	"Thirdly, a technical tool - a converter - will be made available during this interim period that will connect the SIS I central system to the SIS II central system, enabling both to process the same information and ensuring that all Member States stay on the same level."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	observers.	"""observers"" is more difficult to read."	"""observers"""	observers.	converter	converter	"(a). ""thirdly, a technical tool - a converter - will be made available during this"	0	0	0	1	0	0	1	0
95	view	scatters	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	scatters.	"""scatters"" is more difficult to read."	"""scatters"" is more difficult to understand."	"it depends on the language development of the individual child, as well as their individual experience/exposure"	view	"""view"""	"(a) ""incidentally, the council should, in the view of this house, aspire to"	0	0	0	1	0	0	1	0
5092	health	wheels	"Despite the importance of articular cartilage in joint health and mobility, little is known about the factors that create and maintain it in thin layers at the ends of long bones."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	"""wheels"" is more difficult."	wheels	"""wheels"""	it depends on the child and their individual learning experiences.	health	health	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	0	0	0	1	0	0	0	0
8864	vessels	shekels	"the table, all its vessels, the show bread,"	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	vessels.	shekels	shekels	shekels	shekels.	shekels	"(b). ""of the one thousand seven hundred seventy-five shekels he made hooks for"	1	0	0	1	1	1	0	1
5635	candles	nights	"Mr President, I have in front of me 26 candles."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	nights.	"""nights"" is more difficult to read."	nights	nights	candles.	candles	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	0	0	0	1	0	0	0	0
7871	remodeling	observers	"PRC1, including ph, recognizes the histone H3 lysine 27 mark set by PRC2 and maintains a stable state of gene repression in which PRC1 blocks chromatin remodeling by the trithorax group-related SWI-SNF complex [46,47]."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	"""observers"" is more difficult."	"""observers"""	observers	observers	remodeling	remodeling.	"(a). ""prc1, including ph, recognizes the histone h3 lysine"	0	0	0	1	0	0	1	0
4031	residue	suburbs	"After this I saw in the night visions, and, behold, a fourth animal, awesome and powerful, and strong exceedingly; and it had great iron teeth; it devoured and broke in pieces, and stamped the residue with its feet: and it was diverse from all the animals that were before it; and it had ten horns."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	residue.	residue.	residue	suburbs.	suburbs.	suburbs.	"(a). ""after this i saw in the night visions, and, behold, a fourth animal"	1	1	1	1	1	1	1	1
923	vineyards	observers	"They shall dwell securely therein; yes, they shall build houses, and plant vineyards, and shall dwell securely, when I have executed judgments on all those who do them despite all around them; and they shall know that I am Yahweh their God."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	vineyards.	"""observers"""	"""observers"""	observers.	observers	vineyards	"(a). ""they shall dwell securely therein; yes, they shall build houses, and plant vine"	1	0	0	1	1	0	1	1
1047	sons	nights	Moreover Yahweh will deliver Israel also with you into the hand of the Philistines; and tomorrow you and your sons will be with me.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	nights.	nights.	"""nights"" is more difficult to understand."	"it depends on the individual child. learning new words is a highly individual process, and one child may"	sons	sons	"(a). ""moreover yahweh will deliver israel also with you into the hand of the phil"	0	0	0	1	0	0	1	0
6305	pieces	nights	"They break your people in pieces, Yahweh, and afflict your heritage."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	nights.	"""nights"" is more difficult to read."	nights.	"pieces. generally, the most basic words like ""pieces"" are learned by children before more complex words"	pieces	pieces	"(a). ""they break your people in pieces, yahweh, and afflict your heritage"	0	0	0	0	0	0	1	0
2155	conceit	shekels	"doing nothing through rivalry or through conceit, but in humility, each counting others better than himself;"	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	conceit.	conceit.	conceit.	"""shekels"" is more likely to be learned first by a child."	shekels.	shekels	"(b). ""of the one thousand seven hundred seventy-five shekels he made hooks for"	1	1	1	1	1	1	0	1
7292	road	wheels	It is a country that has known chronic instability for many years and that tried to take the road towards democracy at the beginning of the 1990s.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	wheels	"""wheels"""	"""wheels"" is more difficult to understand."	road	road	road	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	0	0	0	0	0	0	0	0
5925	guarantees	nights	"We have problems with the SIS and particularly the planned SIS II, which will create enormous databases with too few guarantees to protect the privacy of citizens."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	guarantees.	"""nights."""	"""guarantees"""	nights	nights	guarantees	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	1	0	1	1	1	0	0	1
4829	cloud	name	"Yes, he loads the thick cloud with moisture."	"If another comes in his own name, you will receive him."	1	name	name	name	"""name"" is usually learned first by a child."	cloud	cloud	"(b). ""if another comes in his own name, you will receive him."""	0	0	0	1	0	0	0	0
7902	capital	wheels	"They are: capital increase, pension funds, labour market policy and employment policy, EU enlargement and adequate supervision of EIB policy."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	capital	"""wheels"" is more difficult to read."	"""wheels"""	"it depends on the context and age of the child. a very young toddler might learn the word """	capital.	capital	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	1	0	0	1	0	0	0	0
8838	disaster	gallery	"While we remember the Chernobyl disaster today, our thoughts are also with the Japanese nation, which is struggling with the aftermath of the tsunami and the accident at the Fukushima nuclear power plant."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	"""disaster"" is more difficult."	"""gallery"" is more difficult to read."	gallery	"""gallery"" is usually learned first by a child."	disaster	disaster	"(b). ""before moving on to deal with the order of business for today, i should like"	1	0	0	1	0	0	0	0
