marcação	rodas	ele também comentou a proposta do vereador elias vaz (psb), aprovada em primeira votação na câmara municipal, que estabelece prazo máximo para marcação de consultas e exames no sus	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" Both ""marcação"	" ""Marcação"""	 The second sentence is more	1	1	1	1
adivinhação	galeria	Isto será como adivinhação vã, aos olhos daqueles que lhes fizeram juramentos; mas ele se lembrará da iniqüidade, para que sejam apanhados.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	 Both words are difficult,	" ""Adivinhação"	 The second sentence is more	1	1	1	1
concubina	nome	E sua concubina, que estava em Siquém, lhe deu à luz também um filho; e pós-lhe por nome Abimeleque.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Nome"" is"	" ""Concubina"	 The second sentence is more	0	1	1	1
praia	galeria	E, sendo já manhã, Jesus se apresentou na praia, mas os discípulos não conheceram que era Jesus.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" ""Galeria"""	" ""Galeria"""	 The second sentence is more	0	0	1	0
pedreiros	siclos	Como também aos pedreiros e aos cabouqueiros; e para se comprar madeira e pedras de cantaria para repararem as fendas da casa do SENHOR, e para tudo quanto era necessário para reparar a casa.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""pedreiros"""	" ""Siclos"""	 The second sentence is more	1	0	1	1
elite	destino	ao todo serão 90 touros, superiores e elite da prova de ganho de peso (pgp) da nelore-mt com avaliação genética triplamente provada	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	" ""Elite"" is"	" ""Elite"" is"	 The second sentence is more	1	1	1	1
forte	arrabaldes	Também alguns dos filhos de Benjamim e de Judá vieram a Davi, ao lugar forte.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""Arrabaldes"	" ""Arrabaldes"	 The second sentence is more	0	0	1	0
proteção	dissipa	Conclusões: A incidência de cancro cutâneo é elevada na nossa série e estes doentes beneficiariam de educação sobre medidas de fotoproteção e seguimento dermatológico regular.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Proteção"""	" ""Proteção"""	 The second sentence is more	1	1	1	1
nome	inimigos	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	0	" ""Inimigos"""	" ""Inimigos"""	 The first sentence is more	0	0	0	0
reino	dissipa	E dizia: O reino de Deus é assim como se um homem lançasse semente à terra.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Dissipa"	 Both sentences are difficult in	0	0	1	0
muro	inimigos	Intentou o SENHOR destruir o muro da filha de Sião; estendeu o cordel sobre ele, não retirou a sua mão destruidora; fez gemer o antemuro e o muro; estão eles juntamente enfraquecidos.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Inimigos"""	" ""Inimigos"""	 The first sentence is more	0	0	0	0
passos	galeria	o ministro confirmou que nesta terça-feira, 13, o governo deve anunciar os próximos passos do programa de concessões, mas não adiantou nenhum detalhe	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" Both ""passos"""	" ""Passos"" is"	 The second sentence is more	1	1	1	1
Filho	nome	Acerca de seu Filho, que nasceu da descendência de Davi segundo a carne,	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Filho"" is"	" ""Filho"" is"	" The sentence ""Eu"	1	1	1	1
despesa	galeria	Com três carreiras de grandes pedras, e uma carreira de madeira nova; e a despesa se fará da casa do rei.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" ""Galeria"""	" ""Galeria"""	 The second sentence is more	0	0	1	0
provisões	dissipa	a rentabilidade do sistema bancário reduziu-se, influenciada pela deterioração da qualidade do crédito e o consequente aumento das despesas com provisões	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	1	" ""Provisões"""	" ""Dissipa"	 The second sentence is more	1	0	1	1
largura	galeria	Mas as cinco mil canas, as que restaram da largura, diante das vinte e cinco mil, ficarão para uso comum, para a cidade, para habitação e para arrabaldes; e a cidade estará no meio delas.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""Largura"""	" ""Largura"""	 The first sentence is more	1	1	0	1
classificação	dissipa	a classificação indicativa é de 14 anos	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	 Both words are difficult,	" ""Dissipa"	" The sentence ""Assent"	1	0	1	1
passos	dissipa	o ministro confirmou que nesta terça-feira, 13, o governo deve anunciar os próximos passos do programa de concessões, mas não adiantou nenhum detalhe	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Dissipa"	 The second sentence is more	0	0	1	0
janela	destino	Para o cálculo do risco residual infeccioso, utilizamos o modelo matemático taxa de incidência-período de janela, descrito por Schreiber et al.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""Janela"" is"	" ""Janela"" is"	 The second sentence is more	1	1	1	1
romances	galeria	o gênero em geral se refere a romances com histórias açucaradas de amor, mas também passou a ser usado para qualificar alguns livros eróticos	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" ""Galeria"""	" ""Galeria"""	 The first sentence is more	0	0	0	0
correlação	noites	Verificou-se, igualmente, que existe uma correlação biomecânica positiva entre a posição do vértice de cada uma das vértebras com a posição homóloga das restantes.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Noites"" is"	" ""Noites"" is"	 The second sentence is more	0	0	1	0
luz	siclos	E aconteceu ao tempo de dar à luz que havia gêmeos em seu ventre;	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Siclos"""	" ""Siclos"""	 The second sentence is more	0	0	1	0
monte	destino	Então Acabe convocou todos os filhos de Israel; e reuniu os profetas no monte Carmelo.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""Monte"" is"	" ""Monte"" is"	 The second sentence is more	1	1	1	1
navegando	noites	E, navegando dali, chegamos no dia seguinte defronte de Quios, e no outro aportamos a Samos e, ficando em Trogílio, chegamos no dia seguinte a Mileto.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	 Both words are difficult,	" ""Noites"" is"	 The second sentence is more	1	0	1	1
graus	destino	O erro inter-observador foi de 0,62 mm para valores lineares e 2,65 graus para valores angulares.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" Both ""graus"""	" ""Destino"" is"	 The second sentence is more	1	0	1	1
curso	observadores	durante o curso de qualificação de dirigentes sindicais em araxá, o presidente do sinplalto e secretário geral interestadual da fesempre, hely aires, falou sobre o polêmico projeto que tramita no congresso nacional e que trata do financiamento da atividade sindical	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" Both ""curso"""	" ""Curso"" is"	 The second sentence is more	1	1	1	1
lodo	dissipa	as que sobrevivem à umidade estão cobertas de folhas mortas e lodo	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	1	" ""Dissipa"	" ""Dissipa"	 Both sentences are equally difficult	0	0	1	0
todos	siclos	capacitar e treinar todos os profissionais de saúde	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" Both ""todos"""	" ""Siclos"""	" The sentence ""capac"	1	0	1	1
semana	galeria	desenvolver iniciativas para atrair a família à escola, cedendo às comunidades seus equipamentos nos finais de semana	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" ""Semana"" is"	" ""Galeria"""	 The second sentence is more	1	0	1	1
alimentos	nome	E os que comerem os seus alimentos o destruirão; e o exército dele será arrasado, e cairão muitos mortos.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" Both ""alimentos"	" ""Alimentos"""	 The second sentence is more	1	1	1	1
plenitude	destino	Porque nele habita corporalmente toda a plenitude da divindade;	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	" ""Plenitude"""	" ""Plenitude"""	 The second sentence is more	1	1	1	1
ingredientes	nome	especialistas afirmam que o problema está no fato de ser um alimento processado, independentemente se a salsicha for misturada com ingredientes saudáveis, como a salada e o macarrão, por exemplo	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Ingredientes"	" ""Ingredientes"	 The second sentence is more	1	1	1	1
pergunta	galeria	à pergunta se o evento foi planejado, o pontífice respondeu que não	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" Both ""pergunta"	" ""Galeria"""	 The second sentence is more	1	0	1	1
interceder	observadores	Portanto, pode também salvar perfeitamente os que por ele se chegam a Deus, vivendo sempre para interceder por eles.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	" ""Interceder"""	" ""Interceder"""	 The second sentence is more	1	1	1	1
crias	galeria	Maldito o fruto do teu ventre, e o fruto da tua terra, e as crias das tuas vacas, e das tuas ovelhas.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""Galeria"""	" ""Galeria"""	 The second sentence is more	0	0	1	0
convite	siclos	Mas, quando fizeres convite, chama os pobres, aleijados, mancos e cegos,	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Siclos"""	" ""Siclos"""	 The second sentence is more	0	0	1	0
blocos	dissipa	para reduzir a velocidade da enxurrada que desce dos bairros mais altos e que ficam na região do jardim bela vista, foram implantados blocos de concreto -conhecidos na engenharia como gabão	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Dissipa"	 The second sentence is more	0	0	1	0
excelência	noites	Abundantemente florescerá, e também jubilará de alegria e cantará; a glória do Líbano se lhe deu, a excelência do Carmelo e Sarom; eles verão a glória do SENHOR, o esplendor do nosso Deus.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" Both ""excelência"""	" ""Noites"" is"	 The second sentence is more	1	0	1	1
sexta	inimigos	A décima quinta a Bilga, a décima sexta a Imer,	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Inimigos"""	" ""Inimigos"""	 Both sentences are equally difficult	0	0	1	0
cérebros	siclos	Ao combinar novos métodos de investigação, apresentamos uma abordagem completa deste complexo, com objetivo de auxiliar a compreensão de sua função em cérebros controles e acometidos por doenças.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Cérebros"	" ""Cérebros"	 The second sentence is more	1	1	1	1
singeleza	observadores	E, perseverando unânimes todos os dias no templo, e partindo o pão em casa, comiam juntos com alegria e singeleza de coração,	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	" ""Observadores"""	" ""Observadores"""	 The first sentence is more	0	0	0	0
deficiências	rodas	contratar profissionais especializados nas clinicas de maior demanda montagem de serviço de atendimento domiciliar para pessoas idosas, portadoras de deficiências e necessidades especiais criar samu	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" Both ""deficiências"	" ""Rodas"""	 The second sentence is more	1	0	1	1
setores	nome	cosan (csan3)a cosan é uma das maiores corporações do brasil, com negócios em setores estratégicos para o desenvolvimento brasileiro	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Setores"" is"	" ""Setores"" is"	 The second sentence is more	1	1	1	1
fardo	observadores	A falta de tratamento adequado dos casos de sífilis em gestantes pode estar associada à morbimortalidade dos conceptos, mantendo essa infecção como um fardo no rol dos problemas de saúde pública.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" ""Fardo"" is"	" ""Fardo"" is"	 The first sentence is more	1	1	0	1
retos	nome	O sacrifício dos ímpios é abominável ao SENHOR, mas a oração dos retos é o seu contentamento.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Retos"" is"	" ""Retos"" is"	 The first sentence is more	1	1	0	1
medina	galeria	tanto é que agora conquistou o certificado do sistema de inspeção municipal, entregue na última sexta,9, pelo secretário de agricultura, liberato bochi e pela veterinária patrícia medina aos empresários rita e adair bazana	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""Medina"" is"	" ""Galeria"""	 The second sentence is more	1	0	1	1
disse-lhes	inimigos	Mas ele, respondendo, disse-lhes: Que vos mandou Moisés?	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Inimigos"""	" ""Inimigos"""	 The first sentence is more	0	0	0	0
emergência	nome	vanderlan lembra que o atendimento de urgência e emergência de saúde,  assim como  todo o atendimento dos hospitais de alta complexidade é gerido por goiânia	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Emergência"	" ""Emergência"	 The second sentence is more	1	1	1	1
nacionalismo	nome	este líder militar e político introduziu um nacionalismo exclusivista étnico, aos moldes dos estados nacionais europeus, sem paralelos na região	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Nacionalismo"""	" ""Nacionalismo"""	 The first sentence is more	1	1	0	1
saraiva	observadores	E o SENHOR trovejou nos céus, o Altíssimo levantou a sua voz; e houve saraiva e brasas de fogo.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	" ""Saraiva"""	" ""Saraiva"""	 The first sentence is more	1	1	0	1
terremoto	observadores	o papa francisco fez nesta terça-feira (04) uma visita surpresa a amatrice, na região central da itália, devastada por um terremoto em 24 de agosto	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" ""Terremoto"	" ""Terremoto"	 The first sentence is more	1	1	0	1
Egito	observadores	Guarda-te, que não te esqueças do SENHOR, que te tirou da terra do Egito, da casa da servidão.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" ""Egito"""	" ""Egito"""	 The first sentence is more	1	1	0	1
gate	rodas	Houve ainda também outra peleja em Gate, onde estava um homem de alta estatura, que tinha em cada mão seis dedos, e em cada pé outros seis, vinte e quatro ao todo, e também este nascera do gigante.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""Rodas"""	" ""Rodas"""	 The first sentence is more	0	0	0	0
corvos	nome	Considerai os corvos, que nem semeiam, nem segam, nem têm despensa nem celeiro, e Deus os alimenta; quanto mais valeis vós do que as aves?	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Nome"" is"	" ""Nome"" is"	 The second sentence is more	0	0	1	0
divisão	inimigos	A divisão alta do nervo isquiático, de que são exemplos os cadáveres 1 e 2, pode comprometer a eficácia dos bloqueios anestésicos ao nível da fossa poplítea.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Divisão"""	" ""Inimigos"""	 The first sentence is more	1	0	0	0
posições	arrabaldes	a partir das deformidades identificadas é que se pode identificar qual a real necessidade de exercícios de alongamento, de posições estáticas, de musculação, de manipulação de vértebras, de liberação miofascial ou de tratamentos fisioterápicos	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""Arrabaldes"	" ""Arrabaldes"	 The second sentence is more	0	0	1	0
continuação	dissipa	na marcha para a europa, os manifestantes exigem uma pausa no processo do brexit e uma continuação de laços culturais e econômicos estreitos com a europa	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Dissipa"	 The second sentence is more	0	0	1	0
terremoto	noites	o papa francisco fez nesta terça-feira (04) uma visita surpresa a amatrice, na região central da itália, devastada por um terremoto em 24 de agosto	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Terremoto"	" ""Terremoto"	 The second sentence is more	1	1	1	1
par	nome	E quando vir um carro com um par de cavaleiros, um carro com jumentos, e um carro com camelos, ela que observe atentamente com grande cuidado.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Nome"" is"	" ""Nome"" is"	 The second sentence is more	0	0	1	0
comentários	dissipa	às vezes, no entanto, os comentários em suas publicações podem ser indelicados, disse systrom	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Comentários"""	 The second sentence is more	0	1	1	1
velocidade	nome	Mostraram-se significantes as alterações do volume renal, dilatações pielocalicinais, litíase renal, colelitíase, mudanças nas velocidades de fluxo da veia porta e alterações no padrão da onda da veia hepática direita.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Nome"" is"	" ""Nome"" is"	 The second sentence is more	0	0	1	0
protestos	dissipa	superou os previsíveis protestos do fora temer e as respostas, também previsíveis, de que a nova bandeira jamais será vermelha	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Dissipa"	 The first sentence is more	0	0	0	0
blocos	rodas	para reduzir a velocidade da enxurrada que desce dos bairros mais altos e que ficam na região do jardim bela vista, foram implantados blocos de concreto -conhecidos na engenharia como gabão	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	0	" ""Rodas"""	" ""Rodas"""	 The second sentence is more	0	0	1	0
par	inimigos	E quando vir um carro com um par de cavaleiros, um carro com jumentos, e um carro com camelos, ela que observe atentamente com grande cuidado.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Inimigos"""	" ""Inimigos"""	 The first sentence is more	0	0	0	0
batalha	nome	Também de Manassés alguns passaram para Davi, quando veio com os filisteus para a batalha contra Saul; todavia Davi não os ajudou, porque os príncipes dos filisteus, tendo feito conselho, o despediram, dizendo: À custa de nossas cabeças passará a Saul, seu senhor.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Batalha"""	" ""Batalha"""	 The second sentence is more	1	1	1	1
FAS	siclos	Todos foram avaliados pelo Mini-Exame do Estado Mental e fluência verbal fonêmica FAS.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	1	" ""FAS"" is"	" ""FAS"" is"	 The second sentence is more	1	1	1	1
Canaã	rodas	E Canaã gerou a Sidom seu primogênito, e a Hete,	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""Canaã"""	" ""Canaã"""	 The second sentence is more	1	1	1	1
defesa	galeria	ao considerar o laudo pericial como insuficiente, incompleto e impreciso, a defesa de dilma rousseff requereu ao tse que nova perícia contábil seja realizada e considere as 8 mil páginas de documentos juntadas aos autos e não examinadas pela perícia anterior, conclui a nota	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" Both ""defesa"""	" ""Galeria"""	 The second sentence is more	1	0	1	1
deus	destino	Porque todos os povos andam, cada um em nome do seu deus; mas nós andaremos em nome do SENHOR nosso Deus, para todo o sempre.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""Deus"" is"	" ""Deus"" is"	 The second sentence is more	1	1	1	1
secreção	dissipa	Curetagem do fêmur distal esquerdo, com saída de secreção, mas cultura negativa.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	1	" ""Dissipa"	" ""Dissipa"	 The first sentence is more	0	0	0	0
josé	arrabaldes	Os filhos de José segundo as suas famílias, foram Manassés e Efraim.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""arrabaldes"	" ""Arrabaldes"	 The second sentence is more	0	0	1	0
estradas	siclos	as equipes contratadas pelo departamento de estradas de rodagem do paraná (der/pr) estão fazendo a primeira camada de asfalto no trecho da rodovia que passa por baixo da trincheira da jacob macanhan e também nos acessos laterais para a avenida camilo di lellis e para os bairros da região de pinhais	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Siclos"""	" ""Siclos"""	 The second sentence is more	0	0	1	0
fogo	galeria	E todos os transportados de Judá, que estão em Babilônia, tomarão deles uma maldição, dizendo: O SENHOR te faça como Zedequias, e como Acabe, os quais o rei de Babilônia assou no fogo;	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" Both ""fogo"""	" ""Fogo"" is"	 The second sentence is more	1	1	1	1
tecnologia	destino	desenvolver políticas públicas para a valorização da leitura na escola e em casa preparar corpo técnico e docente para utilizar novas técnicas de ensino baseada na tecnologia atual	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""Tecnología"	" ""Tecnologia"	 The second sentence is more	1	1	1	1
largura	dissipa	E havia um muro fora da casa, em seu redor, e na mão do homem uma cana de medir, de seis côvados, cada um dos quais tinha um côvado e um palmo; e ele mediu a largura do edifício, uma cana, e a altura, uma cana.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" Both ""largura"""	" ""Largura"""	 The first sentence is more	1	1	0	1
retos	noites	O sacrifício dos ímpios é abominável ao SENHOR, mas a oração dos retos é o seu contentamento.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Retos"" is"	" ""Retos"" is"	 The second sentence is more	1	1	1	1
coisas	noites	E lhe disseram: Com que autoridade fazes tu estas coisas? ou quem te deu tal autoridade para fazer estas coisas?	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Coisas"""	" ""Coisas"""	 The second sentence is more	1	1	1	1
mensageiros	inimigos	Então Josué enviou mensageiros, que foram correndo à tenda; e eis que tudo estava escondido na sua tenda, e a prata por baixo.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Mensageiros"	" ""Mensageiros"	 The first sentence is more	1	1	0	1
Egito	inimigos	Mas rebelaram-se contra mim, e não me quiseram ouvir; ninguém lançava de si as abominações dos seus olhos, nem deixava os ídolos do Egito; então eu disse que derramaria sobre eles o meu furor, para cumprir a minha ira contra eles no meio da terra do Egito.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Egito"""	" ""Inimigos"""	 The first sentence is more	1	0	0	0
vingador	inimigos	Ou por inimizade o ferir com a sua mão, e morrer, certamente morrerá aquele que o ferir; homicida é; o vingador do sangue, encontrando o homicida, o matará.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Vingador"""	" ""Inimigos"""	 The first sentence is more	1	0	0	0
Mica	rodas	E Baquebacar, Heres e Galal; e Matanias, filho de Mica, filho de Zicri, filho de Asafe;	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""Mica"" is"	" ""Mica"" is"	 The second sentence is more	1	1	1	1
membros	destino	os médicos são membros de comissão designada pelo crm, em vista de fiscalização ocorrida em 19 de julho desse ano para acompanhamento das condições técnicas do hospital	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""Destino"" is"	" ""Destino"" is"	 The second sentence is more	0	0	1	0
bete-pelete	destino	E em Jesuá, e em Molada, e em Bete-Pelete,	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	" ""Bete-pe"	" ""Bete-pe"	 The second sentence is more	1	1	1	1
Jerusalém	noites	Pedro, porém, pondo-se em pé com os onze, levantou a sua voz, e disse-lhes: Homens judeus, e todos os que habitais em Jerusalém, seja-vos isto notório, e escutai as minhas palavras.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Jerusal"	" ""Jerusal"	 The second sentence is more	1	1	1	1
rascunho	observadores	está pronto o rascunho do texto da lei geral de licenciamento ambiental, que o governo temer pretende enviar ao congresso no final de setembro	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" ""Rascunho"	" ""Rascunho"	 The second sentence is more	1	1	1	1
Mica	noites	E Baquebacar, Heres e Galal; e Matanias, filho de Mica, filho de Zicri, filho de Asafe;	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Mica"" is"	" ""Mica"" is"	 The second sentence is more	1	1	1	1
pajem	siclos	Vendo, pois, o seu pajem de armas que Saul já era morto, também ele se lançou sobre a sua espada, e morreu com ele.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	1	" ""Siclos"""	" ""Siclos"""	 The second sentence is more	0	0	1	0
