id	word1	word2	context	context2	binary_comparative_val	prompt1	prompt2	prompt3	binary_value1	binary_value2	binary_value3	binary_value4
1285	legislador	mecanismo	"caso se pretendesse que outros afastamentos também suspendessem o estágio probatório, o legislador os teria inserido no rol do art"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	1	" Both ""começar"	" ""Timo"" is"		1	1	1	1
1495	conformidade	comitês	"garantir que o armazenamento de óleo combustível esteja em conformidade com as normas da abnt, bem como sua destinação respeite resolução do conama, com apresentação de relatório de diagnóstico em 30 dias"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" Both ""estresse"""	" ""Estresse"" is"	 The second sentence is more	1	1	1	1
123	empresa	galeria	"por isso, a empresa resolveu investir na máquina cata moeda prosegur, instala na unidade do alto da xv do grupo"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" ""CAG"" is"	" ""CAG"" is"	 The second sentence is more	1	1	1	1
3223	violação	visualizar	"o cnj (conselho nacional de justiça) abriu investigação para aferir eventual violação de deveres funcionais pelo desembargador ivan sartori, do tribunal de justiça de são paulo"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" ""Dependência"""	" ""Programas"" is"	 The second sentence is more	1	1	1	1
2095	descarga	comitês	uma pomba que teria pousado em algum ponto vulnerável da fiação teria causado a descarga	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" Both ""transtorn"	" ""Transtorn"	 The second sentence is more	1	1	1	1
900	áreas	responsabilidade	"também é preciso eliminar os ovos do mosquito, que são capazes de resistir em áreas secas por até um ano"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""Derivados"""	" ""Derivados"""	 The first sentence is more	1	1	0	1
633	progresso	galeria	"este debate inconclusivo sobre o progresso e a proteção tem sido travado por muitos anos, mas agora alguns políticos alegam que devido a recessão econômica, os escândalos de corrupção e as lutas políticas, devemos atingir os interesses nacionais de forma rápida e concisa"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	" Both ""correla"	" ""Lente"" is"	 B	1	1	1	1
1978	superfície	ofensa	a empresa fez uma extensa apresentação sobre o processo avançado de polimento que fez na superfície do dispositivo para garantir o acabamento elegante	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	0	" ""Figuras"" is"	" ""Figuras"" is"		1	1	1	1
254	início	visualizar	"com céu nublado no início do dia em ponta porã, a mínima será de 12°c e máxima não passa dos 25°c"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	0	" ""Começar"""	" ""Começar"""	 The second sentence is more	1	1	1	1
1646	delegação	tributação	"vitória está pronto – com o lateral-direito norberto e o zagueiro kanu integrados ao grupo, e sem o meia serginho, desligado na segunda-feira (18) quando a delegação chegou a belo horizonte – o jogador já atuou na competição pelo santos – o treinador vagner mancini levou os jogadores à cidade do galo, ct do atlético mineiro, em vespasiano, na tarde desta terça (19)"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1	" ""Timo"" is"	" ""Timo"" is"	 The second sentence is more	1	1	1	1
2820	importa	observadores	"para as mães no pós-parto, não importa se é o primeiro ou o terceiro filho, este é sempre um momento especial e sensível"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0	" Both ""agrupamento"	" ""Subconjunto"	 Both sentences are difficult to	1	1	1	1
1926	ajuda	tributação	"ele ajuda a separar e distribuir, para que ele possa conhecer a realidade da onde vai trabalhar, porque é a comunidade que vai recebê-lo como profissional, ressalta a coordenadora acadêmica"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	" Both ""ausência"""	" ""Cerebelar"	 The second sentence is more	1	1	1	1
1696	prazer	tributação	você poderá ter o prazer de tomar um coquetel sem danificar seu fígado e coração	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	" ""Lente"" is"	" ""Lente"" is"	" The sentence ""Neste"	1	1	1	1
2333	divulgação	visualizar	"na segunda-feira, após a confirmação da divulgação do plano de negócios na próxima semana, as ações da petroleira subiram 3,26% (pn) e 3,42% (on), influenciada por bons resultados de bolsas estrangeiras e pelos resultados da produção no mês de agosto"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" Both ""começar"	" ""Começar"""	 The first sentence is more	1	1	0	1
922	medina	destino	"(luciano medina martins/pmpa)"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Acidos"" is"	" ""Programas"" is"	" Both sentences are difficult,"	1	1	1	1
1645	delegação	comitês	"vitória está pronto – com o lateral-direito norberto e o zagueiro kanu integrados ao grupo, e sem o meia serginho, desligado na segunda-feira (18) quando a delegação chegou a belo horizonte – o jogador já atuou na competição pelo santos – o treinador vagner mancini levou os jogadores à cidade do galo, ct do atlético mineiro, em vespasiano, na tarde desta terça (19)"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	1	" ""Transplantação"	" ""Transplantação"	 The first sentence is more	1	1	0	1
334	semanas	visualizar	"exibido na madrugada desta segunda-feira, o programa apresentado por cabrini mostrou a rotina do parlamentar nas últimas duas semanas – incluindo o momento em que cunha dá um leve sorriso ao acompanhar pela televisão, em seu apartamento funcional em brasília, o desfecho do processo de impeachment da ex-presidente dilma rousseff, em 31 de agosto"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" ""LN"" is"	" ""LN"" is"	" The sentence ""# PL Fer"	1	1	1	1
2649	inclusão	responsabilidade	"instituir a educação ambiental, a inclusão digital e programas de saúde de caráter preventivo, que farão parte da matriz curricular da rede municipal"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""On-line"""	" ""On-line"""	 The second sentence is more	1	1	1	1
2340	termo	observadores	"— esta é a primeira vez que se alcançou um desenvolvimento a termo com a injeção de espermatozoides em embriões — diz perry, autor sênior de artigo que relata a experiência e seus resultados, publicado ontem no periódico científico nature communications"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	1	" ""Variante"" is"	" ""Variante"" is"	" B. ""O check"	1	1	1	1
157	desenvolvimento	tributação	"efetivar a formação profissional, para atuar na formação técnica, na capacitação gerencial e desenvolvimento pessoal"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1	" ""Lente"" is"	" ""Lente"" is"	 The second sentence is more	1	1	1	1
2464	troca	mecanismo	a demora para a realização da troca está relacionada à correção a um erro	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" ""Timo"" is"	" ""Timo"" is"		1	1	1	1
1715	todo	comitês	origem – todo esse problema com as importações existe porque o mercosul é uma união aduaneira	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" ""Divergência"	" ""Divergência"	 The second sentence is more	1	1	1	1
3341	consultas	destino	"no caso de renúncia de um premier, a decisão final é sempre do presidente da república, que pode aceitar o pedido e iniciar consultas para formar um novo governo, dissolver o parlamento e convocar eleições ou até mesmo manter o premier para um gabinete de objetivo definido"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Mb"" is"	" ""Mb"" is"	 The first sentence is more	1	1	0	1
1234	esforços	visualizar	"diante de tal quadro, copasa e a administração pública de entre folhas não mediram esforços para que o problema fosse sanado, pelo menos provisoriamente"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" Both ""genética"""	" ""Genética"" is"	 The second sentence is more	1	1	1	1
392	parceria	destino	"por isso vamos firmar parcerias com os governos estadual e federal, com objetivo de colocar em prática no município, a médio e longo prazo, um programa de habitação social para alcançar as classes d e e, e vamos buscar parceiros para uma parceria público privada (ppp), com objetivo de estimular a construção de habitações de interesse social, com a participação do município na diminuição do valor, como por exemplo, com a doação de terrenos"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	1	" ""Trombose"""	" ""Trombose"""	 The second sentence is more	1	1	1	1
3423	solicitar	visualizar	o mec chegou a solicitar aos institutos federais os nomes dos ocupantes e disse que há relatos da presença de pessoas que não pertencem à comunidade dos locais ocupados	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" ""On-line"""	" ""On-line"""	 The second sentence is more	1	1	1	1
2424	enquete	mecanismo	"o filme em exibição será o nacional 'um namorado para minha mulher', e foi escolhido pelas próprias mães por meio de enquete no site da associação cinematerna - www"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" Both ""cérebro"	" ""Timo"" is"		1	1	1	1
3392	juramento	galeria	"de acordo com as investigações, alguns dos envolvidos chegaram a noticiar a realização do batismo ao estado islâmico, conhecido como bayat – juramento de fidelidade exigido pela organização terrorista para o acolhimento de novos membros"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" ""tálamo"""	" ""Tálamo"""	 The second sentence is more	1	1	1	1
1494	conformidade	mecanismo	"garantir que o armazenamento de óleo combustível esteja em conformidade com as normas da abnt, bem como sua destinação respeite resolução do conama, com apresentação de relatório de diagnóstico em 30 dias"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" Both ""genética"""	" ""Imprensa"""	 The second sentence is more	1	1	1	1
787	nacionalismo	tributação	"este líder militar e político introduziu um nacionalismo exclusivista étnico, aos moldes dos estados nacionais europeus, sem paralelos na região"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	" ""Conformação"""	" ""On-line"""	 The second sentence is more	1	1	1	1
2983	capital	visualizar	"motociclista tentar realizar conversão e morre em avenida da capital"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" ""Retina"" is"	" ""Retina"" is"	 The second sentence is more	1	1	1	1
1242	dezembro	destino	"600, de 1º de dezembro de 2003, a qual institui o prêmio de incentivo aos servidores em efetivo exercício nas unidades assistenciais"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Extremidade"""	" ""On-line"""	 Both sentences are equally difficult	1	1	1	1
1928	ajuda	ofensa	"ele ajuda a separar e distribuir, para que ele possa conhecer a realidade da onde vai trabalhar, porque é a comunidade que vai recebê-lo como profissional, ressalta a coordenadora acadêmica"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	0	" Both ""duplicação"	" ""Subconjunto"	 The second sentence is more	1	1	1	1
200	oligarquia	responsabilidade	"a usurpação social em fhc era a que a legislação criada pela oligarquia dominante permitia, era a usurpação legal"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" Both ""agentes"""	" ""Agentes"" is"		1	1	1	1
346	festas	comitês	"além de participar de várias competições, o coro realiza apresentações em eventos comemorativos como formaturas e festas de final de ano em itajaí e região"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" Both words are difficult,"	" ""Emaranhados"	" B. ""Os interval"	1	1	1	1
2494	respeito	mecanismo	"avança também na concretização das diretrizes, metas e ações previstas no anexo único deste mesmo plano, especialmente no que diz respeito a gestão cultural de atividades e espaços públicos através da celebração de contratos com instituições de direito privado sem fins lucrativos, observando a legislação vigente, e realização de programas que preparem as localidades para atividade turístico­-cultural por meio do desenvolvimento da infraestrutura, da consciência patrimonial e da formação de guias e de gestores"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" Both ""imprensa"	" ""Subconjunto"	" Both sentences are difficult,"	1	1	1	1
3124	interesse	mecanismo	"a comida de rua dá um valor a cidade que tem um interesse turístico,"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" Both ""secreção"	" ""Timo"" is"		1	1	1	1
1768	apresentação	ofensa	"os advogados e aliados de cunha querem que o plenário da câmara vote um projeto de resolução, com possibilidade de apresentação de destaques, o que poderia contribuir para a proposição de uma pena mais branda ao peemedebista"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	0	" ""Cerebelar"	" ""Cerebelar"	 The second sentence is more	1	1	1	1
2971	insistência	destino	"a insistência com a aplicação de sanções políticas, nomeadamente a exigência de certidões negativas para contratação com o setor público e a participação em procedimentos licitatórios, é repudiada tanto por decisões do stf, quanto pelo senso comum, pois somente a própria atividade econômica do devedor seria capaz de propiciar recursos para saldar sua dívida"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	1	" ""lente"" is"	" ""Lente"" is"	 The first sentence is more	1	1	0	1
3323	programa	visualizar	"é preciso fazer com o que os municípios sejam acolhidos de forma mais eficaz,  mas também sejam parceiros na atenção básica, que é o atendimento feito pela programa saúde da família, explica"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	0	" ""Transplantação"	" ""Transplantação"	 The second sentence is more	1	1	1	1
608	volatilidade	autoridades	"em coletiva de imprensa sobre as ações prioritárias do bc no curto, médio e longo prazo, ele afirmou ainda que a autoridade monetária quer revisar o relacionamento com o tesouro para diminuir a volatilidade dos fluxos"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	1	" ""Padrões"""	" ""Padrões"""	 The second sentence is more	1	1	1	1
1276	falta	comitês	"o tratamento teria sido interrompido há três anos, por falta de vaga no hospital pronto atendimento psiquiátrico (hpap), onde era atendida"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" Both ""escapar"	" ""Lente"" is"	 The second sentence is more	1	1	1	1
403	boicote	galeria	"em reunião ministerial, o premier netanyahu anunciou eufórico a derrota do movimento de boicote a israel (bds), graças aos maciços esforços de sua diplomacia e políticos amigos na europa e nos eua"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	" Both ""ausência"""	" ""Imprensa"""	 The second sentence is more	1	1	1	1
736	facto	comitês	facto com relevo na sondagem é o resultado dos que admitem vir a perder economicamente com a saída da grã-bretanha da união europeia	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	1	" Both ""componentes"""	" ""Componentes"" is"	 The second sentence is more	1	1	1	1
1070	arrependimento	responsabilidade	"lá, os muçulmanos passam o dia em profunda oração, muitos chorando abertamente em um momento de arrependimento e pedindo perdão a alá"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" Both ""positivos"	" ""Subconjunto"	 The second sentence is more	1	1	1	1
335	semanas	mecanismo	"exibido na madrugada desta segunda-feira, o programa apresentado por cabrini mostrou a rotina do parlamentar nas últimas duas semanas – incluindo o momento em que cunha dá um leve sorriso ao acompanhar pela televisão, em seu apartamento funcional em brasília, o desfecho do processo de impeachment da ex-presidente dilma rousseff, em 31 de agosto"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" Both ""explicação"	" ""Mecanismo"	 The second sentence is more	1	0	1	1
2502	problemas	galeria	"cabe ao sindicato negociar coletivamente, intervir legalmente em ações judiciais e participar da elaboração da legislação laboral, tratando dos problemas coletivos que surgem decorrentes do exercício da profissão e se preocupa também com a condição social do trabalhador enquanto cidadão"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" ""Visualizar"" is"	" ""Visualizar"" is"	 The first sentence is more	1	1	0	1
1846	financiamento	tributação	"durante o curso de qualificação de dirigentes sindicais em araxá, o presidente do sinplalto e secretário geral interestadual da fesempre, hely aires, falou sobre o polêmico projeto que tramita no congresso nacional e que trata do financiamento da atividade sindical"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1	" Both ""defesa"""	" ""Comitês"""	 The second sentence is more	1	1	1	1
1622	inserção	galeria	o governo federal também está investindo na inserção de ações prioritárias de saúde no conjunto de critérios para a comprovação da prestação de serviços ao sus para certificar as entidades beneficentes	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	" Both ""economia"	" ""Economia"""	 The second sentence is more	1	1	1	1
1556	deterioração	tributação	"a rentabilidade do sistema bancário reduziu-se, influenciada pela deterioração da qualidade do crédito e o consequente aumento das despesas com provisões"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1	" Both ""explicação"	" ""Galeria"""	 The second sentence is more	1	1	1	1
3360	medina	observadores	"tanto é que agora conquistou o certificado do sistema de inspeção municipal, entregue na última sexta,9, pelo secretário de agricultura, liberato bochi e pela veterinária patrícia medina aos empresários rita e adair bazana"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0	" Both words are difficult,"	" ""Visualizar"" is"	 The second sentence is more	1	1	1	1
1520	propósito	observadores	o aprendizado de um novo idioma só faz sentido quando o aluno consegue ver o propósito de seu uso	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0	" Both ""movimento"""	" ""Movimento"""	 The second sentence is more	1	1	1	1
1012	iniciativas	destino	"desenvolver iniciativas para atrair a família à escola, cedendo às comunidades seus equipamentos nos finais de semana"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Sustentabil"	" ""Sustentabil"	 The second sentence is more	1	1	1	1
2874	deficiências	mecanismo	"contratar profissionais especializados nas clinicas de maior demanda montagem de serviço de atendimento domiciliar para pessoas idosas, portadoras de deficiências e necessidades especiais criar samu"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	1	" Both words are difficult,"	" ""Classificação"""	" The sentence ""os re"	1	1	1	1
2421	enquete	destino	"o filme em exibição será o nacional 'um namorado para minha mulher', e foi escolhido pelas próprias mães por meio de enquete no site da associação cinematerna - www"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Mecanismo"	" ""Mecanismo"	 The second sentence is more	1	1	1	1
2399	embalar	responsabilidade	uma playlist foi montada através de sugestões do público pelo facebook e instagram para embalar as atividades	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" Both ""todos"""	" ""Ofensa"" is"	 The second sentence is more	1	1	1	1
3407	contribuição	autoridades	dez já estão disponíveis para contribuição da sociedade civil e a expectativa é que outros dois entrem em consulta pública em outubro	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	0	" ""Ofensa"" is"	" ""Ofensa"" is"	 The second sentence is more	1	1	1	1
3148	lodo	ofensa	as que sobrevivem à umidade estão cobertas de folhas mortas e lodo	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	" Both ""aviação"""	" ""Mecanismo"	 The second sentence is more	1	1	1	1
3324	programa	mecanismo	"é preciso fazer com o que os municípios sejam acolhidos de forma mais eficaz,  mas também sejam parceiros na atenção básica, que é o atendimento feito pela programa saúde da família, explica"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" Both ""finança"""	" ""Destino"" is"	 The second sentence is more	1	1	1	1
2379	continuação	responsabilidade	"na marcha para a europa, os manifestantes exigem uma pausa no processo do brexit e uma continuação de laços culturais e econômicos estreitos com a europa"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" Both ""famí"	" ""Autoridades"""	 The second sentence is more	1	1	1	1
912	aproximação	destino	"em nota, a fenaban disse que a rodada agendada para hoje é uma nova reunião exploratória, na qual as partes discutirão as possibilidades a serem avaliadas para um acordo, a partir da aproximação entre as propostas já apresentadas"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Tributação"	" ""Tributação"	 The second sentence is more	1	1	1	1
3446	emissão	tributação	"ele afirma que ainda precisa ser feita a regulamentação das taxas para emissão do selo de inspeção e a definição de valores, além da contratação de alguns profissionais"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1	" Both ""tentar"	" ""Tentar"""	 The second sentence is more	1	1	1	1
3119	eleição	responsabilidade	"na pauta das assembleias de acionistas, marcadas para 8 de setembro, está a destituição de membros do conselho de administração ligados à pharol e a eleição dos indicados de tanure"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	0	" ""Mecanismo"	" ""Mecanismo"	 The second sentence is more	1	1	1	1
542	diversidade	destino	"363, de janeiro deste ano, em especial na preservação e promoção do patrimônio histórico e artístico, valorização e difusão da diversidade étnica e cultural mato-grossense, e democratização do acesso a sociedade mato-grossense a cultura"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	1	" Both ""adesivos"""	" ""Autoridades"""	 The first sentence is more	1	1	0	1
290	parâmetro	responsabilidade	júlio silva: sem dúvida alguma é preciso estancar a corrupção em vilhena e estabelecer um novo parâmetro na aplicação dos recursos públicos nas mais diversas áreas sob responsabilidade da administração municipal	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""Tributação"	" ""Tributação"	 The first sentence is more	1	1	0	1
2102	colega	galeria	"sua colega de curso, a estudante daiara correia portela, explica que a participação dos estudantes é muito importante"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" Both words are difficult,"	" ""Marcação"""	 The first sentence is more	1	1	0	1
1472	elite	galeria	"ao todo serão 90 touros, superiores e elite da prova de ganho de peso (pgp) da nelore-mt com avaliação genética triplamente provada"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	" ""Ofensa"" is"	" ""Ofensa"" is"	 The second sentence is more	1	1	1	1
1840	financiamento	observadores	"durante o curso de qualificação de dirigentes sindicais em araxá, o presidente do sinplalto e secretário geral interestadual da fesempre, hely aires, falou sobre o polêmico projeto que tramita no congresso nacional e que trata do financiamento da atividade sindical"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	1	" Both ""grupo"""	" ""Mecanismo"	 The second sentence is more	1	1	1	1
2761	estrada	destino	a estrada é uma pequena amostra do desleixo do poder público com um lugar outrora tão bonito e acolhedor	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Visualizar"" is"	" ""Visualizar"" is"	 The first sentence is more	1	1	0	1
2965	avaliação	comitês	planejamento com metas pré-determinadas e avaliação trimestral	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" Both ""referendo"""	" ""Observadores"""	 The second sentence is more	1	1	1	1
2691	sessão	destino	"das agênciasa poucas horas da sessão que deve traçar o futuro político do deputado afastado eduardo cunha (pmdb-rj), adversários do peemedebista, que já estão em brasília, estão confiantes na presença de mais de 400 deputados em plenário e na cassação de seu mandato"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" Both ""processos"""	" ""Processos"" is"	 The second sentence is more	1	1	1	1
2004	enviados	mecanismo	"durante toda a sua fala, o presidente defendeu a proposta nos moldes enviados pelo executivo"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" ""Visualizar"" is"	" ""Visualizar"" is"	" The sentence ""foi"	1	1	1	1
785	nacionalismo	mecanismo	"este líder militar e político introduziu um nacionalismo exclusivista étnico, aos moldes dos estados nacionais europeus, sem paralelos na região"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" Both ""ofensa"""	" ""Destino"" is"	 The second sentence is more	1	1	1	1
805	hidrovia	mecanismo	"entre eles, destaca-se a construção da hidrovia teles pires-juruena-tapajós, que é voltada para o escoamento de commodities e surge do interesse do setor do agronegócio de encurtar as rotas logísticas existentes nesse processo e, assim, reduzir os seus custos, informa daniela alarcon à ihu on-line, na entrevista a seguir, concedida por telefone"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	1	" ""Aprovação"	" ""Aprovação"	 The second sentence is more	1	1	1	1
136	euro	comitês	o dinheiro para recapitalizar o banco virá de um fundo de 20 mil milhões criado recentemente para apoiar o sistema bancário daquela que é a terceira economia da zona euro	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" Both ""iminência"""	" ""Autoridades"""	 The second sentence is more	1	1	1	1
